review_id,product_id,customer_id,rating,review_text,review_date,verified_purchase
RV3395388,P368155,18736596,4,Value for money,2025-01-03,No
RV1949360,P380152,26422096,3,Exceeded expectations,2024-10-29,No
RV2122950,P422081,62819993,5,Highly recommended,2025-01-23,Yes
RV8057536,P111838,66768403,3,Value for money,2024-09-09,No
RV9784504,P700127,49617564,1,Exceeded expectations,2025-01-25,No
RV1555960,P063431,55708261,3,Value for money,2024-01-23,No
RV1765841,P182661,11663157,5,Worth the price,2024-07-09,Yes
RV3442593,P285195,70827706,4,Size was perfect,2024-10-28,Yes
RV4523918,P268067,67771008,1,Not satisfied with material,2025-01-04,Yes
RV3543508,P444876,45732723,4,Very good quality,2024-04-17,Yes
RV7064700,P228518,31284127,4,Value for money,2024-11-15,No
RV4950202,P054557,37372681,1,Highly recommended,2024-04-02,No
RV4727613,P538610,72449800,4,Very good quality,2024-11-01,No
RV3515978,P176961,80777698,5,Exceeded expectations,2025-01-22,No
RV2952593,P640391,61924212,2,Worth the price,2024-09-14,Yes
RV5266000,P642891,17981465,2,Very good quality,2024-01-10,Yes
RV8440354,P779426,43477271,5,Exceeded expectations,2024-09-16,Yes
RV1143125,P245976,69804338,3,Average product,2024-10-27,No
RV2820593,P046067,11452767,1,Very good quality,2024-09-03,Yes
RV9123943,P390098,14838986,4,Very good quality,2024-05-03,Yes
RV1336346,P641011,69266805,1,Poor stitching,2024-01-06,Yes
RV3136753,P144811,38749293,5,Not satisfied with material,2024-10-20,Yes
RV1132016,P466087,91994705,5,Highly recommended,2024-03-16,No
RV7086037,P465453,78536086,4,Highly recommended,2024-02-01,Yes
RV2662665,P557549,82558189,1,Average product,2025-01-03,Yes
RV4540905,P631716,49130345,2,Not satisfied with material,2024-07-21,Yes
RV7405741,P262923,80259821,1,Poor stitching,2025-01-13,No
RV8571271,P769605,24446859,4,Poor stitching,2024-12-31,Yes
RV5045462,P292902,50310504,3,Color looks great,2024-08-16,No
RV4848364,P935912,98818160,5,Exceeded expectations,2024-02-16,No
RV2467615,P574257,92942557,2,Color looks great,2024-03-06,No
RV1143654,P773648,14594597,1,Highly recommended,2024-05-18,Yes
RV3779261,P574332,19650468,2,Not satisfied with material,2025-01-06,Yes
RV4349118,P604322,91511166,1,Highly recommended,2024-09-16,Yes
RV3504416,P197009,25588795,4,Color looks great,2024-10-25,Yes
RV6924930,P345488,37451209,3,Worth the price,2024-10-10,Yes
RV9308080,P740079,33256615,4,Highly recommended,2024-09-09,No
RV2666625,P397741,13488178,2,Color looks great,2024-02-06,No
RV8305257,P756769,40887728,4,Exceeded expectations,2024-01-05,Yes
RV6414215,P255644,60226708,1,Poor stitching,2024-08-10,No
RV8506182,P092902,84635868,4,Very good quality,2024-04-03,No
RV9241066,P536036,44502056,5,Color looks great,2024-05-11,Yes
RV9533415,P095073,22995614,5,Worth the price,2025-01-27,No
RV1690431,P691734,64892046,3,Worth the price,2024-05-11,Yes
RV7538253,P062127,31422072,2,Size was perfect,2024-12-16,Yes
RV2043538,P745064,29877497,4,Worth the price,2025-01-31,Yes
RV4896181,P491511,84883977,4,Not satisfied with material,2024-02-06,Yes
RV4831659,P778624,43095558,4,Poor stitching,2024-02-19,No
RV1576361,P906755,33067361,2,Not satisfied with material,2025-01-25,Yes
RV9434234,P104053,68419954,4,Very good quality,2024-07-20,Yes
RV9767973,P540575,41968264,3,Poor stitching,2024-02-26,Yes
RV3571007,P318394,73976976,2,Not satisfied with material,2024-06-19,Yes
RV1221414,P688153,85100842,3,Highly recommended,2024-08-05,No
RV8813520,P454100,19898276,2,Not satisfied with material,2024-01-17,Yes
RV3461074,P782319,25074911,3,Not satisfied with material,2024-10-27,No
RV6106058,P332048,88306434,1,Very good quality,2024-12-04,Yes
RV1303761,P770791,82346348,5,Average product,2024-11-04,No
RV8455174,P159493,70908369,2,Exceeded expectations,2024-03-11,No
RV5905144,P542992,39904604,2,Highly recommended,2024-09-16,Yes
RV1568442,P718704,81602770,4,Very good quality,2024-01-03,Yes
RV2559608,P382740,96035241,4,Highly recommended,2024-10-09,Yes
RV1892905,P123775,60011731,3,Exceeded expectations,2024-06-02,No
RV9922413,P943264,70402409,1,Very good quality,2024-09-19,Yes
RV4338896,P482623,75241541,2,Highly recommended,2024-07-26,No
RV9286034,P729179,98215211,4,Highly recommended,2024-08-30,Yes
RV3643775,P088538,59322146,4,Exceeded expectations,2024-08-14,Yes
RV1937793,P539020,20241930,1,Color looks great,2024-06-02,Yes
RV2853190,P837813,92862150,3,Very good quality,2024-10-16,Yes
RV8044447,P996220,16341767,1,Not satisfied with material,2024-11-24,No
RV9150406,P523395,48569518,2,Exceeded expectations,2024-09-27,Yes
RV1128573,P140251,88875779,4,Highly recommended,2024-10-10,Yes
RV8343229,P732542,71477275,2,Poor stitching,2024-01-22,Yes
RV9703625,P963146,28224158,1,Average product,2025-01-12,Yes
RV4215672,P264505,54307115,5,Average product,2024-09-09,Yes
RV3373027,P977428,93974912,2,Not satisfied with material,2024-06-18,Yes
RV1698562,P688295,51061024,4,Very good quality,2024-07-05,Yes
RV9356735,P122118,72276192,1,Color looks great,2024-06-03,No
RV1211137,P056406,99307329,2,Average product,2024-11-04,No
RV9923921,P364484,83946877,5,Value for money,2024-06-16,Yes
RV8831582,P725818,83460207,2,Not satisfied with material,2024-05-24,No
RV4943743,P449364,11881103,4,Not satisfied with material,2024-08-01,Yes
RV9838769,P297277,21025439,2,Worth the price,2024-07-15,Yes
RV3414400,P717587,17385067,2,Highly recommended,2024-04-28,Yes
RV7017328,P227157,57243722,2,Poor stitching,2024-11-22,No
RV3654736,P789520,79211714,2,Exceeded expectations,2024-11-14,No
RV2638992,P888627,46827142,4,Size was perfect,2024-07-16,Yes
RV3401523,P049900,17280138,1,Average product,2024-07-15,No
RV7790096,P128882,56762449,4,Value for money,2024-10-08,Yes
RV7783844,P711035,50678345,4,Exceeded expectations,2024-06-04,Yes
RV4206384,P494145,39591181,5,Highly recommended,2024-12-01,No
RV3611823,P397877,74012600,4,Color looks great,2025-02-01,Yes
RV3721223,P446889,48113593,2,Size was perfect,2024-06-14,No
RV4680543,P211582,38930199,5,Exceeded expectations,2024-07-25,Yes
RV4374698,P176854,17298191,2,Very good quality,2024-06-20,Yes
RV8654099,P676697,54724787,4,Not satisfied with material,2024-10-03,No
RV6440156,P735421,55549216,5,Highly recommended,2024-12-16,No
RV5156235,P632244,52128194,2,Size was perfect,2024-03-25,Yes
RV5296650,P203678,21435827,1,Highly recommended,2024-10-28,No
RV1702343,P075955,67120733,4,Average product,2024-11-18,Yes
RV6371576,P693407,71141277,4,Poor stitching,2024-11-28,Yes
RV3351360,P047725,88895651,4,Average product,2024-03-12,Yes
RV6027295,P872512,18104293,2,Highly recommended,2024-03-26,Yes
RV4789157,P329556,96889106,5,Average product,2024-09-13,Yes
RV1821340,P012844,40430419,4,Average product,2024-11-18,Yes
RV5569029,P722744,41640340,3,Very good quality,2024-04-11,Yes
RV9564431,P925509,42236710,5,Value for money,2024-11-23,Yes
RV3142113,P162466,83875671,4,Not satisfied with material,2024-09-18,Yes
RV2749412,P400427,47866016,1,Value for money,2024-10-23,No
RV1983435,P221301,12963399,2,Worth the price,2025-01-01,Yes
RV7133713,P332048,74942772,2,Exceeded expectations,2024-12-18,Yes
RV1900085,P691586,24892502,2,Highly recommended,2025-01-13,No
RV7863956,P428093,86541588,4,Color looks great,2024-06-21,No
RV1168773,P179692,98318326,2,Size was perfect,2024-09-25,Yes
RV2686822,P544565,12936060,1,Highly recommended,2024-05-24,Yes
RV8291091,P012755,99965138,1,Size was perfect,2024-01-08,Yes
RV3628355,P341964,84026259,2,Color looks great,2024-05-30,No
RV7991494,P789494,50242816,2,Value for money,2024-05-16,No
RV9940104,P287366,71558218,3,Worth the price,2024-02-10,No
RV2359721,P679864,85300321,2,Color looks great,2024-05-06,Yes
RV5342183,P857365,54487105,4,Value for money,2024-04-05,Yes
RV4616305,P114642,97377960,4,Exceeded expectations,2024-10-25,Yes
RV7037419,P122005,11840956,4,Not satisfied with material,2024-06-08,Yes
RV6739790,P071298,31224196,5,Exceeded expectations,2024-01-14,Yes
RV2278203,P662638,26285232,5,Poor stitching,2024-08-18,No
RV1060858,P306789,20241930,3,Worth the price,2024-06-23,No
RV2394427,P217830,73165370,3,Size was perfect,2025-01-25,No
RV4726113,P341856,67470887,3,Average product,2024-04-25,No
RV4801835,P003760,84513534,1,Poor stitching,2024-08-27,Yes
RV8268836,P383492,11483871,5,Value for money,2024-04-08,Yes
RV1558707,P688277,33156892,1,Not satisfied with material,2024-09-04,No
RV6014198,P622241,69300821,2,Highly recommended,2024-01-16,Yes
RV5429766,P460821,82960461,2,Poor stitching,2024-04-04,No
RV3516699,P017402,54922331,4,Highly recommended,2024-12-19,Yes
RV1300804,P863450,11769408,5,Worth the price,2024-09-29,No
RV8787968,P586222,11268627,1,Worth the price,2024-10-25,No
RV1378629,P761023,42282535,2,Highly recommended,2024-02-01,No
RV9873280,P501790,24255545,1,Poor stitching,2024-07-03,Yes
RV4871064,P136116,32857327,1,Not satisfied with material,2024-01-29,Yes
RV9185904,P780371,51957201,1,Worth the price,2024-07-22,No
RV1513549,P878655,26382633,4,Worth the price,2024-07-12,No
RV4490708,P312057,94357662,4,Worth the price,2024-10-06,No
RV5427998,P657419,97507501,4,Value for money,2024-01-05,Yes
RV8079966,P178615,25307633,1,Very good quality,2024-03-22,Yes
RV4534686,P471329,72843000,4,Highly recommended,2024-07-10,No
RV4416348,P620833,41968264,4,Very good quality,2024-07-01,Yes
RV6135921,P641765,98554865,2,Not satisfied with material,2024-04-14,Yes
RV3119186,P025656,80322051,2,Value for money,2024-11-06,No
RV3517105,P725886,28464641,4,Highly recommended,2024-04-05,Yes
RV1749117,P466087,89434576,2,Color looks great,2024-07-09,No
RV7583406,P354720,20109866,1,Worth the price,2024-12-15,No
RV6968886,P865645,45115810,1,Highly recommended,2024-05-07,Yes
RV6571044,P607946,25208728,5,Color looks great,2024-07-14,No
RV4427000,P766545,99369593,3,Average product,2024-02-11,No
RV4545430,P005037,84014720,3,Poor stitching,2024-03-04,No
RV9683522,P968594,87644391,3,Color looks great,2025-01-11,No
RV3130996,P823711,56807957,2,Poor stitching,2024-09-24,No
RV5728991,P028890,65756861,1,Worth the price,2024-02-04,No
RV9977935,P060847,36893007,1,Exceeded expectations,2024-01-02,Yes
RV9033346,P828298,39391595,1,Exceeded expectations,2024-08-23,No
RV5427015,P911414,64456868,3,Very good quality,2024-06-16,No
RV1815399,P418410,92685742,5,Average product,2025-01-06,Yes
RV8865967,P052439,28065013,1,Poor stitching,2024-03-12,No
RV6505451,P171106,37604784,4,Worth the price,2024-07-08,Yes
RV4797193,P347754,64692043,1,Poor stitching,2024-12-03,No
RV6786558,P383389,50296138,2,Not satisfied with material,2024-04-19,No
RV8259403,P611075,93406775,4,Not satisfied with material,2024-10-24,Yes
RV4082693,P739198,39909090,1,Size was perfect,2024-05-29,No
RV2543924,P672135,24055970,5,Not satisfied with material,2024-01-06,No
RV7954364,P632511,50276198,1,Not satisfied with material,2024-02-24,Yes
RV5654821,P569187,37321340,3,Very good quality,2024-12-31,Yes
RV8765018,P186564,36029640,4,Not satisfied with material,2024-08-02,No
RV8918896,P262140,86909980,2,Worth the price,2024-04-20,Yes
RV8179488,P288924,86913829,4,Highly recommended,2024-11-04,No
RV4426025,P689517,50429074,1,Exceeded expectations,2024-01-26,Yes
RV1568049,P166591,71701426,4,Size was perfect,2024-10-15,Yes
RV4872624,P525375,72587641,1,Value for money,2024-07-30,No
RV7354497,P952020,86317436,2,Not satisfied with material,2024-09-14,Yes
RV8390532,P296967,46343792,4,Average product,2024-08-30,No
RV7956281,P641830,13213040,4,Value for money,2024-06-22,No
RV6429214,P314951,89505189,1,Highly recommended,2024-04-24,No
RV6109237,P654690,17420888,4,Color looks great,2024-11-14,Yes
RV5467855,P668160,68455869,3,Not satisfied with material,2024-05-25,Yes
RV8915722,P799993,43929957,1,Value for money,2024-06-30,Yes
RV6907038,P857639,73357221,3,Very good quality,2024-11-01,Yes
RV2576734,P155469,35235147,3,Average product,2024-03-23,Yes
RV4280565,P872936,96821714,4,Color looks great,2024-06-22,Yes
RV1824774,P307029,66343521,4,Value for money,2025-01-05,No
RV9378393,P206050,99170277,4,Exceeded expectations,2024-11-08,No
RV8766636,P856625,78364873,5,Not satisfied with material,2024-11-28,No
RV5932076,P314111,48542772,2,Highly recommended,2024-10-30,Yes
RV8205708,P946858,16215346,3,Poor stitching,2024-11-05,No
RV4937035,P265173,36637106,2,Average product,2024-01-16,Yes
RV3469132,P852769,65389450,4,Worth the price,2024-09-08,Yes
RV1853765,P387436,71185912,3,Highly recommended,2024-06-15,No
RV6194603,P017070,59487534,1,Worth the price,2024-11-16,Yes
RV4406929,P176534,14534769,5,Very good quality,2024-06-29,No
RV2122342,P514112,74827331,2,Size was perfect,2024-09-29,Yes
RV7386436,P490079,96368010,3,Not satisfied with material,2024-01-13,Yes
RV4435000,P545823,36763771,1,Poor stitching,2024-12-04,No
RV9506524,P716913,52431091,2,Color looks great,2024-05-05,No
RV7908026,P714480,69103255,2,Worth the price,2024-07-04,No
RV3413836,P219932,29356049,2,Not satisfied with material,2024-03-25,Yes
RV2207122,P679251,46129158,4,Average product,2024-10-23,Yes
RV7157926,P436532,76447301,1,Value for money,2024-07-06,No
RV5380664,P758480,55363524,4,Worth the price,2024-05-17,No
RV8351580,P307666,88275063,4,Exceeded expectations,2024-04-08,No
RV8695801,P306419,64651279,4,Poor stitching,2024-03-29,No
RV1452603,P171545,75568161,2,Value for money,2024-09-28,Yes
RV9153149,P685237,88334041,3,Highly recommended,2024-04-28,Yes
RV6246228,P946863,90488692,1,Highly recommended,2024-04-06,Yes
RV7656579,P373440,12017468,1,Size was perfect,2024-06-02,Yes
RV9201765,P794392,43608308,5,Exceeded expectations,2025-01-15,No
RV4805061,P652128,72416941,2,Highly recommended,2024-07-11,Yes
RV1965468,P234925,51706015,2,Size was perfect,2024-01-25,Yes
RV5687169,P983286,66649761,2,Poor stitching,2024-09-15,No
RV9006961,P374748,96538693,2,Not satisfied with material,2024-06-05,Yes
RV6687961,P648216,73264392,2,Value for money,2024-06-30,Yes
RV6347243,P567089,22770025,3,Value for money,2024-08-10,Yes
RV1094198,P938057,73613767,1,Highly recommended,2024-04-30,Yes
RV5749294,P223135,85082966,2,Not satisfied with material,2024-06-12,No
RV6676830,P175006,26424066,4,Size was perfect,2024-07-23,No
RV5359044,P253997,32545394,1,Very good quality,2024-12-10,Yes
RV4977437,P319984,20679578,3,Worth the price,2024-10-11,Yes
RV9325038,P891694,49893740,4,Average product,2024-03-02,Yes
RV7668422,P110108,61794933,1,Worth the price,2024-11-24,Yes
RV8629349,P938703,51164149,3,Worth the price,2024-05-20,No
RV5677298,P554850,72324284,1,Very good quality,2024-03-30,No
RV4927788,P903262,28442146,3,Size was perfect,2024-08-01,Yes
RV3466081,P703809,79956691,2,Size was perfect,2024-02-22,Yes
RV4110613,P830483,18432152,4,Exceeded expectations,2024-01-22,No
RV2563440,P271557,20021913,5,Not satisfied with material,2024-11-05,Yes
RV1730131,P946698,20804558,1,Size was perfect,2024-10-30,No
RV1248853,P334708,90031121,1,Exceeded expectations,2024-03-09,Yes
RV1259410,P733967,31811252,3,Color looks great,2024-12-08,No
RV4104085,P251468,43717467,3,Exceeded expectations,2024-09-24,No
RV4182926,P210021,72905369,2,Exceeded expectations,2024-01-30,No
RV6142696,P847587,83417506,3,Exceeded expectations,2024-10-15,No
RV6342070,P859681,23806250,3,Value for money,2024-04-05,No
RV3226496,P630248,49986732,1,Highly recommended,2024-04-06,Yes
RV1793952,P427636,91252388,3,Highly recommended,2024-10-31,Yes
RV6540726,P189726,61046176,2,Very good quality,2024-08-02,Yes
RV1479592,P769935,54449133,3,Value for money,2024-01-23,Yes
RV5863179,P422058,93873083,3,Value for money,2024-04-11,No
RV8600418,P848852,89405620,3,Exceeded expectations,2024-03-28,No
RV1219634,P397316,70668347,3,Poor stitching,2024-09-09,No
RV3975024,P752697,92446003,5,Worth the price,2024-04-13,Yes
RV2864194,P523142,53511842,1,Not satisfied with material,2024-03-24,No
RV2244065,P117614,31559133,1,Average product,2024-04-06,No
RV9561907,P882159,73413638,3,Color looks great,2024-03-19,Yes
RV7642293,P794398,97566586,3,Highly recommended,2024-12-31,Yes
RV9937302,P878891,46797463,1,Exceeded expectations,2024-08-18,No
RV7185445,P802505,61000566,1,Very good quality,2024-03-08,Yes
RV5248691,P615106,11123543,2,Worth the price,2024-04-15,No
RV1925798,P226869,48994187,2,Size was perfect,2024-03-21,Yes
RV1091009,P530783,69103255,3,Not satisfied with material,2025-02-02,Yes
RV8901547,P648835,49231666,2,Worth the price,2024-10-07,Yes
RV9457703,P197524,52586657,5,Not satisfied with material,2024-08-21,No
RV7323984,P873844,95044568,2,Exceeded expectations,2025-01-02,Yes
RV1690318,P082528,52878560,5,Exceeded expectations,2024-10-01,No
RV1995368,P856418,74515790,4,Highly recommended,2024-10-05,No
RV5338998,P279036,70731412,2,Exceeded expectations,2024-03-13,Yes
RV7364677,P103479,26186549,1,Worth the price,2024-08-01,Yes
RV2928047,P988346,73624879,3,Average product,2024-09-13,No
RV2801090,P877599,27922455,5,Poor stitching,2024-12-28,No
RV3082474,P296765,40185990,4,Size was perfect,2024-10-10,No
RV9695047,P941340,48987565,3,Average product,2024-03-28,Yes
RV6135192,P302825,67555047,2,Average product,2024-10-21,Yes
RV7363993,P254136,93038777,2,Size was perfect,2024-03-26,No
RV1158346,P790491,73357221,4,Size was perfect,2024-07-31,No
RV8087291,P687434,56449893,2,Value for money,2024-07-03,No
RV6962121,P110943,35138364,3,Color looks great,2024-04-19,Yes
RV9738656,P219401,98104220,1,Highly recommended,2025-01-15,No
RV3573602,P837901,82348801,5,Average product,2024-02-01,Yes
RV9040592,P579153,90898967,5,Not satisfied with material,2024-09-07,Yes
RV6014722,P226555,38805293,1,Average product,2024-08-07,No
RV6740927,P048050,95602853,5,Poor stitching,2024-03-10,No
RV7266957,P155530,68150604,1,Worth the price,2024-12-11,No
RV2290478,P135350,31191945,1,Highly recommended,2024-08-31,No
RV8390875,P687446,82015111,2,Not satisfied with material,2024-02-16,No
RV7559231,P491173,13029507,4,Size was perfect,2024-07-06,No
RV2694227,P534429,99197248,5,Color looks great,2024-12-07,Yes
RV6120587,P861895,15777852,2,Not satisfied with material,2024-06-04,Yes
RV8847072,P421754,54707841,3,Color looks great,2024-10-01,No
RV8417372,P659619,52348223,5,Exceeded expectations,2024-03-08,Yes
RV3107407,P821779,29328506,3,Worth the price,2024-10-04,Yes
RV1827359,P112023,78584611,1,Color looks great,2025-02-01,No
RV2458429,P859756,30770980,4,Value for money,2024-10-20,No
RV9345627,P340031,39777684,2,Color looks great,2024-06-21,No
RV9079592,P115623,18985177,3,Very good quality,2024-11-24,No
RV1512561,P666836,45109222,4,Value for money,2024-09-28,Yes
RV8511351,P746473,59841219,3,Highly recommended,2024-07-29,Yes
RV3597672,P784353,41244595,1,Worth the price,2024-09-19,Yes
RV5103521,P473392,59155361,4,Worth the price,2024-03-23,Yes
RV5606988,P300235,40382245,1,Value for money,2024-12-08,Yes
RV4151867,P194602,76856053,4,Poor stitching,2024-08-24,No
RV7463292,P238148,84383152,2,Color looks great,2024-04-05,Yes
