order_id,order_date,customer_id,product_id,units_sold,total_sales,payment_method,order_status
O9821867,2024-06-19,95511334,P066128,2,499.0,Wallet,Cancelled
O8094510,2024-02-04,93272672,P001142,3,5622.75,UPI,Delivered
O9870165,2024-11-22,49417820,P646443,3,1047.9,UPI,Cancelled
O7702191,2024-06-21,34801781,P585200,4,8496.6,Card,Cancelled
O4203897,2024-01-28,25498825,P539494,1,999.5,Card,Cancelled
O2946401,2024-11-13,97566586,P487642,3,3597.6,UPI,Delivered
O8110093,2024-07-10,25072064,P550838,2,2398.8,Card,Delivered
O2903714,2024-04-30,74914887,P807102,2,1598.4,Wallet,Returned
O5022441,2024-10-18,65932958,P316221,4,6396.8,Card,Cancelled
O9976930,2024-12-20,13416455,P862259,1,1699.15,UPI,Cancelled
O7042809,2024-10-30,76861580,P374523,4,4797.6,Wallet,Returned
O7399495,2024-12-29,37100021,P024437,2,2848.1,Card,Returned
O1365135,2025-01-30,49497068,P866950,3,2097.9,Card,Cancelled
O6085785,2024-03-02,50468342,P829273,2,1558.8,Wallet,Delivered
O2866279,2024-07-11,33688709,P422064,1,1399.3,COD,Returned
O1353639,2024-08-15,52039092,P788169,4,4797.6,Wallet,Cancelled
O1739093,2024-07-22,46777411,P264687,1,2249.1,COD,Returned
O1372211,2024-11-29,92738900,P266001,1,449.1,Card,Delivered
O7176057,2024-12-04,53131326,P565017,3,4272.15,UPI,Cancelled
O3036653,2024-03-26,20750694,P943900,1,699.3,UPI,Delivered
O2290692,2024-04-16,53801550,P427554,4,1796.4,UPI,Returned
O9920471,2024-12-28,73854180,P770036,1,489.3,COD,Delivered
O9847750,2024-12-23,98722512,P874681,1,1599.2,Wallet,Delivered
O2588187,2024-09-06,93089842,P118237,2,2798.6,UPI,Cancelled
O9370453,2024-12-16,26441023,P430294,2,838.8,UPI,Cancelled
O9028634,2024-06-09,24331540,P389205,1,974.25,COD,Delivered
O6724091,2024-12-16,84228607,P968653,4,4156.8,COD,Returned
O8949763,2024-10-26,15883202,P324843,2,748.5,Card,Cancelled
O3283356,2024-08-16,51549888,P349535,3,5397.3,Card,Delivered
O3566016,2025-01-26,76802287,P080232,1,1199.2,Wallet,Cancelled
O4385697,2025-01-04,30253241,P705377,4,1398.0,COD,Returned
O8101861,2024-01-27,96068682,P885235,3,3372.75,Wallet,Returned
O5526840,2024-08-27,50633820,P813237,4,2376.6,Wallet,Returned
O9268302,2024-01-31,64346131,P407576,2,2098.6,Wallet,Delivered
O1715613,2024-07-27,26154748,P882794,3,1887.3,Card,Cancelled
O1241995,2024-09-08,56727539,P348017,2,2338.2,Wallet,Returned
O8934577,2024-09-16,77238567,P887616,1,649.5,Wallet,Delivered
O6673738,2024-10-13,89769794,P900087,1,1599.2,UPI,Returned
O7147855,2025-01-27,17164135,P126233,1,419.4,Card,Delivered
O2679761,2024-04-01,79197866,P433450,3,1572.75,Card,Delivered
O5729574,2024-10-21,59347550,P291357,3,1467.9,Wallet,Delivered
O2372999,2024-05-24,16861910,P336006,1,2249.1,Card,Cancelled
O3539835,2024-11-27,60109799,P193801,4,8996.4,COD,Returned
O3800398,2024-10-02,40661018,P864488,2,3998.4,UPI,Returned
O4697058,2024-06-09,56783968,P751162,1,779.4,Card,Cancelled
O1600832,2024-11-05,57804994,P650451,1,524.25,COD,Delivered
O9008547,2024-07-09,90031121,P049498,3,1498.5,Card,Cancelled
O8497950,2024-02-13,33681749,P580612,4,6796.6,Card,Cancelled
O5622033,2024-02-29,53702077,P418736,3,3598.2,Card,Returned
O7565414,2024-06-26,67453498,P849483,4,3596.4,COD,Cancelled
O5980858,2024-05-30,44080577,P223597,3,2727.9,COD,Cancelled
O4887919,2024-12-26,37199825,P466554,2,2998.8,Card,Returned
O9063707,2024-11-22,15386219,P313085,3,3372.75,COD,Cancelled
O9733238,2024-02-18,39227684,P557549,3,6372.45,UPI,Cancelled
O8256335,2024-06-27,40243758,P746782,1,1234.05,COD,Cancelled
O3037320,2024-06-06,74942727,P942132,2,3748.5,Wallet,Cancelled
O5351372,2025-01-06,10284348,P657829,1,779.4,UPI,Returned
O5978179,2024-09-26,35622095,P754099,1,899.4,Card,Cancelled
O3623390,2025-01-26,52985198,P780507,2,2098.6,UPI,Cancelled
O2345490,2024-05-04,42151982,P253968,3,3598.2,Card,Delivered
O9784753,2024-07-08,48828315,P749459,2,3998.4,Card,Returned
O9964504,2024-11-05,37906221,P409364,4,1497.0,UPI,Returned
O3926472,2025-01-15,34473628,P578233,4,3196.8,COD,Cancelled
O4189546,2024-10-08,42123840,P669094,2,1818.6,Wallet,Cancelled
O9633286,2024-11-14,99740818,P464139,2,2078.4,Wallet,Cancelled
O2637785,2024-07-24,75504927,P069387,1,524.25,Wallet,Cancelled
O1699781,2024-11-30,15105207,P581630,4,1957.2,Wallet,Returned
O1360107,2024-11-30,74664034,P962188,3,3507.3,UPI,Cancelled
O6518139,2024-12-24,51389163,P541456,3,6747.3,Card,Delivered
O7751062,2024-04-25,59930700,P604973,1,449.1,Wallet,Returned
O5100356,2024-03-28,88419144,P070837,1,849.15,COD,Returned
O4424950,2024-03-15,49775931,P967320,1,749.5,Card,Returned
O2915169,2024-08-15,67322947,P627740,3,2697.3,COD,Cancelled
O5249649,2024-05-15,44705002,P906096,3,4197.9,COD,Cancelled
O7363978,2024-08-30,76979404,P403005,3,4197.9,COD,Cancelled
O9429388,2025-01-25,11575930,P181488,1,699.3,UPI,Delivered
O3192137,2024-08-26,61230729,P013651,4,7497.0,UPI,Cancelled
O2206223,2024-08-22,22125754,P092068,4,3998.0,Wallet,Returned
O9083649,2024-08-06,61711498,P040611,1,1424.05,Card,Cancelled
O8575354,2024-12-20,19585349,P028132,4,5396.4,Card,Returned
O2013308,2024-06-02,62194613,P371461,2,838.8,COD,Returned
O6457492,2024-01-26,16857936,P910818,3,1272.45,UPI,Cancelled
O8765825,2024-03-17,51332580,P395802,3,5097.45,UPI,Delivered
O7324358,2024-09-11,89848371,P689808,1,474.05,COD,Delivered
O5990196,2025-01-28,92986332,P072585,3,3748.5,Card,Returned
O6158986,2024-01-06,22872666,P888782,2,4248.3,Card,Returned
O9584232,2024-01-19,87048869,P382897,3,2247.75,COD,Delivered
O3986354,2024-07-16,34567356,P053225,4,1497.0,Wallet,Cancelled
O5627165,2024-07-15,51042477,P312057,4,4676.4,Card,Returned
O1462364,2024-06-12,78219563,P179550,1,1399.3,Wallet,Cancelled
O8260843,2024-01-04,21236969,P990253,1,249.5,COD,Returned
O5839481,2024-05-08,37404270,P591231,1,749.5,UPI,Returned
O4791271,2024-01-04,37613568,P605018,1,374.25,Card,Returned
O8646505,2024-12-23,96408262,P696023,1,899.4,Wallet,Cancelled
O4488811,2024-07-04,30253241,P261047,3,1798.2,Card,Returned
O8600683,2024-05-14,69447148,P528212,4,3998.0,Card,Returned
O8035265,2024-12-19,90965575,P622131,2,499.0,Card,Returned
O7829343,2024-07-15,74435479,P571154,3,1197.6,Card,Returned
O5890020,2024-07-23,67322947,P451677,1,849.15,Card,Returned
O7453637,2024-10-15,76012065,P861895,3,1948.5,COD,Returned
O9000103,2025-01-13,36637106,P971229,3,3117.6,UPI,Returned
O8024416,2024-11-23,81693895,P875025,1,949.05,UPI,Cancelled
O9903744,2024-12-14,37906221,P051601,4,5597.2,Card,Delivered
O5294965,2024-11-11,43478746,P637679,2,1188.3,COD,Cancelled
O5736349,2024-09-09,89505069,P368470,2,999.0,COD,Delivered
O4085302,2024-06-28,22579719,P888986,1,629.1,UPI,Returned
O8957327,2024-05-16,79682738,P409085,3,7122.15,UPI,Returned
O2331246,2024-04-27,61277311,P679864,2,4748.1,Wallet,Returned
O9532275,2024-09-14,82586583,P912814,1,419.4,COD,Delivered
O1204982,2025-01-04,57217186,P901172,1,1124.25,Card,Returned
O9401017,2024-09-13,47578070,P981284,1,2249.1,COD,Returned
O8526435,2024-03-02,22125754,P744860,2,1948.5,COD,Returned
O3074442,2024-03-30,44780933,P155023,1,489.3,COD,Cancelled
O2281670,2024-12-17,68602912,P521544,1,1499.4,Card,Delivered
O1974079,2024-12-21,74933636,P732141,1,1199.2,Card,Cancelled
O5823560,2024-05-25,33371441,P642259,1,1249.5,Wallet,Returned
O7741026,2024-05-28,86360606,P269982,1,1169.1,COD,Cancelled
O8059066,2024-03-03,61778780,P968594,3,2547.45,COD,Delivered
O9803257,2024-12-05,82188542,P583731,1,1124.25,Card,Returned
O2493881,2024-12-30,17534579,P729272,1,2374.05,Wallet,Delivered
O3315942,2025-01-25,20379865,P868332,3,5622.75,Wallet,Returned
O4346673,2024-01-28,75894731,P632867,2,1048.5,Wallet,Returned
O7494910,2024-06-29,68497602,P685748,2,978.6,COD,Cancelled
O9435436,2024-08-24,53318286,P431331,3,1948.5,Card,Returned
O9284777,2024-11-10,70715561,P085445,4,1696.6,Wallet,Cancelled
O5892647,2024-05-16,36816872,P906124,3,5697.15,Wallet,Delivered
O5269222,2024-01-29,69766220,P344110,4,7596.2,Wallet,Delivered
O1992952,2024-10-25,46969636,P269392,2,4498.2,Card,Returned
O9580935,2024-12-17,22965090,P877599,4,4156.8,Wallet,Cancelled
O3669115,2024-06-26,74874688,P794398,2,2338.2,Card,Cancelled
O2972669,2024-03-15,95401955,P353787,3,898.2,COD,Returned
O7749601,2024-01-17,48095163,P333440,2,1898.1,Wallet,Delivered
O5061086,2024-12-02,32857327,P153873,2,3498.6,UPI,Returned
O5340600,2024-05-07,23623109,P700583,4,2236.8,Card,Delivered
O6774377,2024-11-23,39190715,P701520,3,4197.9,COD,Returned
O2247304,2025-02-01,21110451,P825256,1,629.1,COD,Delivered
O2413094,2024-06-10,99909155,P215436,1,2249.1,UPI,Cancelled
O8892699,2024-10-09,91762082,P513823,3,898.2,UPI,Cancelled
O5149564,2024-03-07,10803873,P148561,1,349.3,UPI,Returned
O9196833,2024-12-01,48516802,P336389,1,899.4,COD,Delivered
O1022039,2024-12-02,59469750,P329556,1,1169.1,COD,Delivered
O7141374,2024-05-11,77107423,P870402,2,898.2,Card,Delivered
O9316814,2024-01-28,21357060,P141458,2,748.5,Card,Returned
O6601427,2025-02-04,44183703,P563475,1,749.25,COD,Delivered
O6042785,2024-11-22,70496698,P375423,4,2236.8,Wallet,Returned
O1644445,2025-01-18,14938429,P443890,1,1424.05,COD,Delivered
O2077055,2024-05-01,95667751,P575527,3,4498.2,Wallet,Cancelled
O6967572,2024-06-11,78692795,P401479,1,2249.1,COD,Delivered
O1458797,2024-07-13,59404883,P549368,4,2797.2,Card,Cancelled
O2047666,2024-09-07,80858622,P266001,2,898.2,UPI,Cancelled
O3287771,2024-12-20,49919143,P843646,1,1249.5,COD,Delivered
O7481867,2024-02-04,57982426,P496627,4,5396.4,Card,Delivered
O7590368,2024-05-30,66382353,P871731,4,1957.2,UPI,Returned
O4278482,2024-09-07,43478746,P072351,2,1498.5,Card,Returned
O2709471,2024-03-19,90460970,P086811,3,2248.5,Card,Cancelled
O6644831,2024-10-24,15376890,P975994,3,1498.5,UPI,Cancelled
O3095156,2024-05-19,10417995,P005544,3,2248.5,Wallet,Returned
O9316738,2024-10-03,49738639,P653878,1,374.25,Card,Delivered
O3809471,2024-04-18,73196738,P829240,3,5247.9,Card,Returned
O3925987,2024-07-07,96128902,P935503,3,5997.6,UPI,Delivered
O9405069,2024-04-04,83743802,P881958,1,1899.05,Wallet,Cancelled
O1260520,2024-03-14,95657792,P885617,2,848.3,COD,Delivered
O8757916,2024-09-11,54663647,P305038,1,1234.05,Card,Delivered
O8089223,2024-08-20,19580868,P284121,4,1397.2,Wallet,Delivered
O8446425,2024-02-05,75859331,P144872,1,349.5,Card,Cancelled
O2522090,2024-03-08,34165145,P715289,4,2598.0,Wallet,Returned
O3458952,2024-03-14,62041917,P464877,4,3998.0,Card,Cancelled
O1562462,2025-01-09,25023388,P167245,4,1497.0,Card,Cancelled
O6598429,2024-04-11,66832280,P709304,2,3498.6,UPI,Returned
O1305551,2024-02-10,19888938,P754228,2,1999.0,Card,Delivered
O1117993,2024-04-27,71718613,P460568,1,1249.5,COD,Returned
O6495111,2024-01-28,26978523,P608663,4,6997.2,UPI,Returned
O2690684,2024-01-17,54604574,P179917,1,664.05,COD,Returned
O2430975,2024-11-29,98703702,P979796,4,1596.8,Card,Returned
O7643096,2024-06-15,14146026,P323211,3,1048.5,UPI,Cancelled
O6551064,2024-11-23,67104015,P945350,2,3798.1,UPI,Delivered
O6249587,2024-02-15,86317436,P435336,1,849.15,Wallet,Cancelled
O5473399,2024-11-18,45828157,P873743,1,1599.2,Wallet,Delivered
O6086472,2024-12-31,63129987,P457095,1,499.5,Wallet,Returned
O3410503,2024-02-21,62625575,P232726,3,4272.15,Wallet,Returned
O7720593,2024-07-10,75234573,P367200,3,2847.15,Wallet,Returned
O8728941,2024-01-10,36054847,P204778,4,1497.0,COD,Cancelled
O6002301,2024-02-06,42661432,P803341,4,1677.6,Wallet,Delivered
O4100052,2024-12-09,30073763,P552979,2,1558.8,Card,Cancelled
O8533628,2024-04-21,76010234,P463847,1,449.1,Card,Delivered
O5120974,2024-03-25,43920427,P859109,2,1328.1,COD,Returned
O5857626,2024-08-27,71718501,P521929,1,599.4,Card,Returned
O8550074,2024-01-14,41132959,P437859,2,1198.8,Card,Cancelled
O2303216,2025-01-29,72263000,P669800,2,3748.5,Card,Returned
O9171842,2025-01-07,95343853,P085445,1,424.15,Wallet,Returned
O6093675,2024-01-31,93037089,P861933,1,1249.5,Card,Returned
O5773172,2024-11-19,96022719,P359543,4,7596.2,Card,Cancelled
O6451686,2025-02-03,85100842,P578493,3,3598.2,Card,Cancelled
O4145841,2024-04-25,21155198,P922822,4,3196.8,Card,Delivered
O4622554,2024-01-22,29236879,P916496,1,749.25,COD,Cancelled
O6115945,2024-04-26,51305299,P971622,4,3597.6,UPI,Delivered
O3971120,2024-09-19,14685529,P781726,4,5997.6,Wallet,Returned
O3045189,2024-01-16,10139199,P691734,2,1999.0,UPI,Delivered
O4022349,2024-01-14,97219581,P497515,2,4248.3,Wallet,Cancelled
O2874878,2024-06-17,36935115,P968451,3,3312.45,COD,Cancelled
O3866894,2024-11-22,51343457,P753741,4,2998.0,Card,Delivered
O4920433,2024-05-22,30036529,P230528,1,1699.15,Card,Cancelled
O5480319,2024-09-07,71981293,P424902,4,3396.6,Wallet,Cancelled
O3893992,2024-11-07,37156467,P914640,1,1249.5,COD,Delivered
O4207340,2024-12-16,51017346,P770384,3,3312.45,Card,Delivered
O3629105,2024-01-01,15355419,P794573,4,4936.2,Wallet,Delivered
O4393568,2024-11-17,65295615,P827414,2,499.0,UPI,Cancelled
O7364387,2024-12-19,63918555,P122005,1,374.25,COD,Cancelled
O6423707,2024-07-20,40230849,P132668,3,5997.6,COD,Returned
O3642611,2024-02-26,89940847,P090657,4,5396.4,Wallet,Delivered
O6812608,2024-12-02,94228485,P644645,3,3147.9,Wallet,Delivered
O5350689,2024-08-31,38763932,P538200,1,1049.3,Card,Delivered
O9958573,2024-07-21,19233285,P415770,1,699.3,UPI,Delivered
O9430326,2024-02-25,95216831,P297318,1,974.25,UPI,Returned
O2934988,2024-06-18,61470155,P578455,1,1999.2,UPI,Cancelled
O1971509,2024-12-06,55832535,P285132,4,1197.6,COD,Returned
O7894590,2024-12-24,95110136,P134681,3,1197.6,COD,Returned
O1774458,2024-03-25,11084881,P454791,4,1197.6,UPI,Returned
O8375229,2024-12-20,91812131,P970114,3,2697.3,UPI,Delivered
O8681997,2024-02-06,95145338,P657194,3,2338.2,Card,Returned
O4337285,2024-07-26,75895790,P410202,4,6796.6,Card,Delivered
O2426945,2024-01-31,31613369,P001646,1,594.15,Wallet,Delivered
O3403140,2024-02-18,43967024,P202787,4,4998.0,Card,Returned
O7992401,2025-01-12,69996332,P353949,1,1169.1,Card,Cancelled
O2658246,2024-08-22,83095669,P602691,2,2098.6,COD,Returned
O1018715,2024-01-20,46986815,P514947,2,1328.1,Card,Delivered
O6721382,2024-08-03,73723783,P345676,3,4797.6,Wallet,Cancelled
O5534892,2024-08-26,95849046,P690423,3,1422.15,COD,Delivered
O7070259,2024-10-31,48409890,P422596,1,374.25,Wallet,Cancelled
O6175774,2024-08-02,69599171,P186454,1,489.3,UPI,Delivered
O7376725,2024-11-03,87224870,P645642,2,1258.2,COD,Delivered
O2055473,2024-09-05,89450862,P618881,4,2376.6,COD,Cancelled
O5312194,2024-12-06,29135754,P072822,3,3597.6,UPI,Delivered
O6300599,2025-01-17,79992422,P919115,3,5397.3,Card,Delivered
O9043991,2024-07-30,57777085,P574137,3,2998.5,Wallet,Cancelled
O9314557,2024-07-28,90822859,P485203,1,899.1,Wallet,Returned
O1234686,2024-06-04,99591810,P525285,3,4498.2,Card,Cancelled
O2953025,2024-11-12,17016178,P849332,1,1274.15,Wallet,Delivered
O7289493,2024-04-02,46062947,P955497,1,2374.05,Wallet,Returned
O7962878,2024-08-21,99994818,P320304,1,999.5,UPI,Delivered
O1344437,2024-04-30,10399405,P024437,2,2848.1,COD,Delivered
O9774156,2024-03-30,59788688,P728742,2,1798.2,Card,Returned
O1315531,2024-03-02,22948269,P599662,2,1299.0,Card,Cancelled
O9046550,2024-12-02,77237885,P615106,1,1499.4,UPI,Returned
O6310803,2024-03-24,46016976,P044940,1,1749.3,COD,Delivered
O4732252,2024-08-01,69837092,P169083,4,2998.0,UPI,Delivered
O8904338,2024-05-21,97446940,P716913,1,1874.25,COD,Delivered
O5367901,2024-06-03,58398541,P464542,1,1349.1,Wallet,Cancelled
O1722740,2024-02-27,98454491,P489358,1,399.2,UPI,Returned
O3126416,2024-10-13,67495206,P675095,3,3702.15,Card,Delivered
O9289909,2024-01-21,90488692,P686247,3,2727.9,UPI,Delivered
O2026678,2024-08-15,66332162,P856134,1,594.15,COD,Cancelled
O3069133,2024-01-28,60541857,P815574,1,849.15,COD,Returned
O9557200,2024-01-11,89021608,P491836,2,1948.5,Wallet,Returned
O2291247,2024-02-27,80339610,P792602,3,3822.45,COD,Cancelled
O6515167,2024-06-17,14130055,P882159,2,1999.0,Card,Returned
O5821617,2024-03-06,27675645,P048050,2,1818.6,Wallet,Cancelled
O3134223,2024-07-03,70207906,P398932,3,4197.9,Wallet,Returned
O8796700,2024-09-15,87679314,P971007,3,2727.9,UPI,Delivered
O8896784,2024-07-03,33999426,P461055,4,4797.6,Card,Returned
O4575492,2025-01-18,50988183,P105128,1,1249.5,UPI,Delivered
O9590671,2024-03-27,61995944,P995725,4,5396.4,COD,Returned
O8013125,2024-02-21,14501294,P401075,3,1782.45,Card,Delivered
O9848230,2024-01-12,65782210,P708594,1,1749.3,UPI,Delivered
O9243054,2024-01-17,15384033,P698612,3,1272.45,COD,Delivered
O6806029,2024-04-20,11235522,P924098,2,1048.5,Wallet,Delivered
O8298921,2024-08-05,45923062,P332740,3,898.2,Wallet,Delivered
O8599713,2024-04-07,91012958,P567089,2,2548.3,Card,Delivered
O5889111,2024-08-30,25653812,P519151,4,5096.6,Wallet,Delivered
O1900253,2024-06-11,82717729,P937571,3,1467.9,UPI,Cancelled
O5655857,2024-09-14,33288098,P989743,3,1047.9,Wallet,Delivered
O5950823,2024-06-18,29158029,P658085,3,3702.15,COD,Delivered
O9456431,2024-03-19,22785095,P199176,1,1104.15,Wallet,Cancelled
O9514931,2024-12-15,52332271,P185954,4,7196.4,UPI,Cancelled
O3117161,2024-12-27,54347210,P170447,4,1696.6,COD,Returned
O5250979,2024-06-22,45739943,P310367,1,949.05,Wallet,Returned
O5728128,2024-09-13,65525962,P515600,1,599.4,Wallet,Returned
O8389510,2024-01-25,79041338,P789126,1,2124.15,UPI,Delivered
O1260792,2024-02-03,13059176,P732814,3,2697.3,Wallet,Returned
O1539891,2024-10-19,60138683,P790463,3,2697.3,Wallet,Returned
O1417529,2024-08-13,66292434,P669108,3,5097.45,Card,Delivered
O5702849,2024-04-08,62205406,P650451,2,1048.5,COD,Delivered
O4044676,2024-07-05,37617059,P405489,4,2656.2,UPI,Delivered
O4795671,2024-12-25,81229315,P364715,1,1749.3,Card,Cancelled
O2235304,2024-04-09,71540541,P803469,1,1499.25,COD,Returned
O1872534,2024-11-03,64433805,P139409,1,1399.3,Wallet,Cancelled
O1996458,2024-07-02,42447882,P542279,2,2248.5,Card,Returned
O4722552,2024-10-31,17404674,P150208,3,5247.9,Card,Returned
O4478904,2024-11-25,31613369,P585696,4,5997.6,COD,Returned
O6030552,2024-10-28,49414987,P370357,1,594.15,Wallet,Delivered
O1863941,2024-08-03,36992169,P254629,1,2249.1,Wallet,Delivered
O3391947,2024-04-20,37153798,P135243,2,798.4,Wallet,Delivered
O5523040,2024-08-01,26779315,P211965,2,3798.1,UPI,Returned
O9081171,2025-01-02,32366980,P600405,4,1497.0,Wallet,Returned
O8759963,2025-01-01,14445926,P563505,4,3637.2,Card,Cancelled
O4084935,2025-01-01,36459697,P159493,1,2249.1,Wallet,Cancelled
O5152142,2024-09-28,62616617,P909904,2,2468.1,Wallet,Cancelled
O3332153,2024-08-10,72487604,P158091,1,799.2,Card,Cancelled
O4140929,2025-02-04,55908375,P454616,2,1118.4,Wallet,Cancelled
O5663418,2024-09-13,61492016,P266001,1,449.1,COD,Delivered
O7853654,2024-04-22,46747682,P319384,2,1558.8,Card,Delivered
O4895955,2024-02-23,47578070,P242942,2,2998.5,UPI,Returned
O5665309,2025-02-01,96227754,P992791,2,2338.2,Card,Cancelled
O7513224,2025-01-01,36226127,P694948,2,3598.2,Wallet,Delivered
O8044582,2024-11-06,10844819,P127217,3,6372.45,Wallet,Returned
O9025006,2024-01-23,25346695,P433450,2,1048.5,Card,Cancelled
O9422983,2024-09-29,12417346,P683236,2,2798.6,UPI,Cancelled
O7781994,2025-01-09,49059790,P364215,2,1798.2,UPI,Returned
O9645850,2024-09-06,11955664,P193156,1,1424.05,Wallet,Delivered
O2604334,2024-07-04,35549245,P204975,3,1347.3,COD,Returned
O8110446,2024-06-29,69948261,P287784,1,299.4,COD,Delivered
O6480752,2024-07-02,58812711,P883953,2,898.2,COD,Returned
O8390611,2024-06-26,53346235,P707185,2,1499.0,UPI,Cancelled
O1402206,2024-10-01,95900455,P638424,4,2797.2,COD,Returned
O4424962,2024-12-29,29319078,P928049,1,399.2,UPI,Cancelled
O1343103,2024-06-19,41629248,P075009,3,1992.15,COD,Cancelled
O5626994,2025-01-05,98946154,P489768,1,974.25,Wallet,Returned
O1885873,2024-01-22,65903797,P445272,3,6747.3,Card,Delivered
O8999127,2024-03-05,47785455,P330608,3,5097.45,Wallet,Cancelled
O1249377,2024-03-27,17453717,P381725,3,5097.45,Card,Returned
O2143537,2024-05-10,67217410,P524575,2,999.0,UPI,Delivered
O6442152,2024-05-18,92103095,P576144,1,559.2,COD,Delivered
O3146021,2024-01-28,85378839,P842429,2,2698.2,UPI,Cancelled
O9328542,2024-03-17,30103925,P949161,4,2397.6,UPI,Delivered
O9548840,2024-10-08,67495206,P185498,1,1399.3,COD,Delivered
O9727490,2024-05-06,23588203,P779772,1,664.05,Wallet,Delivered
O2817528,2024-01-25,49010590,P692117,2,978.6,UPI,Returned
O3785495,2025-01-20,95594712,P094377,3,748.5,UPI,Delivered
O8450543,2024-01-26,95867100,P705256,2,4498.2,Wallet,Returned
O3276554,2024-03-12,51670752,P700127,3,1467.9,UPI,Delivered
O6741985,2024-07-14,58246450,P583150,4,7196.4,UPI,Returned
O4875291,2024-05-04,55130941,P343993,3,2097.9,COD,Delivered
O6574642,2024-11-23,76653453,P662359,4,5696.2,COD,Delivered
O6709619,2024-06-03,73177955,P692751,3,4047.3,Wallet,Returned
O7954937,2024-02-05,28732711,P022609,3,1272.45,Card,Returned
O6931443,2024-03-02,95187434,P121946,1,664.05,COD,Returned
O5456492,2024-04-19,10903198,P090080,4,4796.8,Card,Returned
O2671734,2024-09-06,10759389,P262923,3,5247.9,COD,Returned
O7048181,2024-07-26,56920022,P879458,1,1199.4,COD,Returned
O9079453,2024-12-12,13488178,P289578,2,2338.2,Card,Cancelled
O7195161,2024-05-18,58395109,P112778,4,7497.0,COD,Returned
O3248002,2025-01-16,47907505,P105284,3,1948.5,Wallet,Delivered
O4709628,2024-04-26,63559148,P688720,3,2998.5,Wallet,Cancelled
O9675729,2025-01-22,59451763,P991269,1,629.1,Card,Cancelled
O9814270,2024-05-19,11493260,P598713,2,699.0,Card,Cancelled
O2304397,2024-06-28,23266966,P266001,1,449.1,Card,Delivered
O3854717,2024-05-27,25670715,P412500,2,3798.1,UPI,Returned
O5974610,2024-07-02,26610918,P402747,4,8496.6,UPI,Cancelled
O5572940,2024-09-23,91466385,P783773,1,1499.25,COD,Delivered
O9999070,2024-04-07,25393401,P129127,2,1499.0,Card,Delivered
