return_id,order_id,product_id,return_date,return_reason,refund_amount,refund_status
R8102677,O2225516,P621809,2024-10-15,Size issue,954.31,Pending
R5152320,O3781538,P171545,2025-02-07,Damaged item,4598.77,Pending
R9611457,O6729044,P632405,2024-07-27,Not as described,2652.38,Pending
R5713046,O6579081,P099962,2024-07-29,Damaged item,1378.22,Completed
R4837177,O7487145,P615842,2024-09-30,Damaged item,2136.79,Pending
R7938687,O4275151,P030780,2024-02-01,Size issue,1642.41,Pending
R6285437,O5085376,P021424,2025-02-13,Damaged item,427.97,Completed
R4268872,O4169815,P423507,2025-01-19,Late delivery,2373.62,Pending
R1787530,O7053848,P684670,2024-11-04,Not as described,587.1,Pending
R8015921,O9235851,P148789,2024-12-12,Size issue,229.2,Pending
R1433376,O5581046,P063664,2024-11-29,Color mismatch,927.15,Completed
R9453413,O8021509,P770844,2024-10-28,Color mismatch,1522.03,Pending
R1423798,O9827431,P105075,2024-10-30,Size issue,1325.99,Pending
R5655893,O9636754,P388993,2024-05-23,Late delivery,7328.61,Pending
R7973832,O6798020,P359673,2024-01-18,Not as described,2848.1,Completed
R8645252,O4907094,P633951,2024-01-22,Damaged item,905.51,Completed
R9102818,O1484034,P787209,2024-07-11,Size issue,7923.94,Pending
R4423923,O4034542,P031937,2024-02-13,Late delivery,550.01,Pending
R1942636,O5698814,P921147,2024-06-23,Damaged item,3585.67,Completed
R1250010,O2580049,P936412,2024-11-21,Late delivery,3093.87,Completed
R7419687,O6536888,P965041,2024-08-11,Late delivery,1435.53,Pending
R6959353,O9386665,P877359,2024-09-24,Color mismatch,917.24,Pending
R2028644,O8550074,P437859,2024-01-22,Color mismatch,727.45,Completed
R1464616,O6768260,P967832,2024-03-17,Late delivery,6583.32,Completed
R5853759,O8349340,P082734,2024-08-05,Not as described,875.8,Completed
R5598744,O9896154,P791768,2024-12-09,Not as described,1423.09,Completed
R4309616,O5464242,P179218,2024-07-04,Not as described,222.44,Completed
R7658348,O5660105,P129754,2024-11-14,Not as described,2632.36,Pending
R5582313,O6723723,P722516,2024-06-14,Damaged item,908.13,Pending
R7879824,O7481867,P496627,2024-02-15,Damaged item,4414.85,Completed
R3952721,O5051764,P021290,2025-01-22,Size issue,1771.24,Pending
R7703631,O2914001,P691391,2024-11-06,Quality issue,1702.82,Pending
R7501298,O7641862,P550838,2024-06-15,Damaged item,3670.15,Pending
R2361585,O7786016,P957079,2024-08-17,Quality issue,3933.15,Completed
R5962758,O3195023,P013725,2024-09-26,Quality issue,328.08,Pending
R1511065,O2694094,P705739,2024-11-27,Color mismatch,616.99,Completed
R6824025,O9072130,P464121,2024-03-08,Color mismatch,652.93,Pending
R8016321,O2914001,P691391,2024-11-11,Damaged item,1226.05,Pending
R4600667,O2247304,P825256,2025-02-02,Not as described,426.08,Completed
R6892688,O4021061,P248434,2024-06-02,Damaged item,1530.15,Pending
R1106718,O6132183,P767030,2024-07-19,Color mismatch,1607.55,Pending
R8821330,O4383665,P710184,2024-01-27,Damaged item,1208.55,Completed
R4250456,O8724388,P442760,2024-01-18,Quality issue,533.43,Completed
R5517224,O7829211,P110393,2024-07-09,Quality issue,3839.84,Pending
R3449761,O5128483,P639536,2024-04-17,Quality issue,2462.81,Pending
R6774958,O7045846,P163626,2025-01-02,Not as described,1409.73,Completed
R6721227,O8153865,P481263,2024-07-27,Size issue,1057.28,Pending
R8727153,O3036107,P389463,2024-01-15,Quality issue,1949.87,Pending
R9940000,O4242214,P519039,2024-04-15,Late delivery,1365.19,Completed
R9474967,O1465632,P804873,2024-06-10,Quality issue,1220.84,Pending
R9148140,O5312210,P477764,2024-05-21,Quality issue,424.65,Pending
R8253299,O2886134,P634410,2024-05-31,Quality issue,1571.34,Pending
R7542958,O2934971,P655263,2024-07-24,Quality issue,2652.31,Completed
R8652348,O6709619,P692751,2024-06-05,Quality issue,2894.17,Pending
R5658381,O9400357,P998615,2024-08-30,Color mismatch,1385.6,Pending
R9061507,O7422956,P235703,2024-10-04,Late delivery,1480.96,Completed
R1755124,O5664942,P458721,2024-06-21,Late delivery,3420.83,Completed
R2210811,O9937584,P505378,2024-08-14,Quality issue,3581.9,Pending
R1945572,O7578465,P074094,2025-01-09,Size issue,2168.78,Completed
R8022405,O4992505,P357857,2024-01-31,Late delivery,932.0,Completed
R7875919,O7376725,P645642,2024-11-17,Size issue,660.34,Completed
R5632505,O3122436,P490017,2024-06-08,Size issue,4906.53,Completed
R6990432,O9762024,P125417,2024-10-02,Size issue,3119.91,Completed
R6919250,O8871837,P620437,2024-10-24,Quality issue,600.75,Pending
R4520013,O8703999,P398544,2024-05-24,Size issue,1068.59,Completed
R6857693,O4235701,P755970,2024-03-04,Not as described,7044.59,Completed
R6225321,O7813404,P872924,2025-02-12,Quality issue,6817.43,Completed
R7408844,O5893076,P907848,2025-01-02,Quality issue,441.81,Completed
R2974953,O6967572,P401479,2024-06-20,Late delivery,1354.17,Completed
R4250544,O6099244,P461055,2024-08-10,Size issue,976.12,Pending
R2094392,O5499881,P016807,2025-01-20,Size issue,5579.2,Completed
R4217531,O4408471,P249476,2024-08-18,Not as described,1213.14,Pending
R3785410,O3249065,P991347,2024-05-22,Size issue,2547.06,Completed
R2847727,O7693099,P430716,2024-06-04,Damaged item,248.49,Completed
R2134262,O8390611,P707185,2024-07-01,Damaged item,761.91,Completed
R1398531,O4517248,P068621,2024-07-16,Size issue,735.15,Completed
R7110139,O3935913,P382235,2024-06-28,Damaged item,5013.98,Pending
R5810427,O8918419,P176210,2024-05-08,Damaged item,2613.22,Completed
R7414536,O6206035,P845648,2024-03-11,Not as described,854.08,Completed
R6410458,O3565880,P236245,2024-01-14,Not as described,669.25,Pending
R5763027,O8764770,P877359,2024-09-03,Late delivery,380.11,Completed
R2036201,O3704883,P753542,2024-06-15,Size issue,5055.41,Completed
R5882588,O3287771,P843646,2024-12-31,Size issue,1178.27,Pending
R2640447,O7424010,P542661,2025-01-19,Not as described,537.21,Pending
R3184895,O3084614,P739309,2024-03-06,Size issue,829.33,Pending
R4099173,O5561495,P419260,2024-08-13,Damaged item,1785.08,Pending
R2236952,O2146357,P522178,2025-02-04,Late delivery,2441.9,Pending
R2621069,O3800662,P073887,2024-07-17,Damaged item,2163.45,Completed
R2693125,O9952913,P456999,2024-12-18,Not as described,820.52,Completed
R7127553,O1285044,P630248,2024-04-23,Color mismatch,3654.8,Completed
R4397856,O2881700,P746276,2025-01-25,Color mismatch,570.77,Completed
R3186696,O7583129,P335441,2024-02-01,Damaged item,2148.76,Completed
R6201092,O9222935,P137784,2024-09-04,Late delivery,1289.39,Pending
R6605207,O1736251,P345760,2024-12-20,Size issue,2663.88,Pending
R8167498,O4636219,P499756,2024-10-15,Size issue,2159.68,Completed
R4658319,O5490884,P238540,2024-11-02,Damaged item,1382.33,Completed
R9404238,O2416900,P671174,2024-07-19,Late delivery,406.39,Pending
R6690512,O5322986,P310929,2024-11-06,Size issue,2208.89,Completed
R1797798,O1262571,P758492,2024-04-02,Late delivery,4020.4,Completed
R7957281,O2733623,P312608,2024-01-19,Quality issue,2642.42,Completed
R1659635,O3046802,P884914,2024-12-24,Quality issue,1026.96,Pending
R1781721,O5606029,P636097,2024-07-03,Color mismatch,1750.22,Completed
R6914734,O5184302,P717657,2024-11-05,Not as described,2435.35,Pending
R7479330,O3061758,P229516,2024-11-22,Damaged item,2942.74,Completed
R6684897,O7433662,P664328,2024-03-08,Color mismatch,1588.35,Pending
R2006214,O1590425,P849095,2024-05-10,Quality issue,1707.92,Completed
R3598293,O2321085,P888058,2024-04-08,Color mismatch,832.98,Completed
R6602160,O6985712,P983900,2024-07-13,Late delivery,2410.75,Completed
R3843436,O5793908,P597713,2024-08-14,Not as described,555.23,Pending
R2673676,O6471345,P343677,2025-01-22,Quality issue,1277.47,Pending
R4591658,O5938942,P931163,2024-07-14,Size issue,3475.55,Completed
R9386753,O5561583,P703503,2024-02-21,Color mismatch,2929.9,Completed
R1000152,O4678305,P044169,2024-09-11,Color mismatch,4076.99,Pending
R1607269,O6414465,P913329,2024-08-02,Quality issue,413.04,Pending
R6513428,O1454048,P193156,2024-10-17,Late delivery,1308.03,Completed
R7708076,O7531998,P346816,2024-07-19,Quality issue,2082.63,Completed
R2448557,O6632558,P290816,2024-06-24,Damaged item,994.81,Completed
R5696030,O7444319,P994907,2024-01-12,Damaged item,641.74,Pending
R7061492,O7687298,P764386,2024-07-23,Color mismatch,1852.19,Completed
R5754403,O2589846,P558457,2024-05-09,Late delivery,1115.25,Pending
R3981376,O4023990,P550838,2024-06-04,Damaged item,3227.99,Pending
R4161104,O5631974,P116068,2024-04-01,Color mismatch,2815.1,Completed
R9308179,O6333546,P927185,2024-06-04,Size issue,2284.44,Completed
R7265498,O3075039,P577591,2024-01-26,Not as described,1358.16,Pending
R5476095,O3930407,P517741,2024-02-06,Quality issue,1053.8,Pending
R4963305,O9092165,P277111,2024-02-21,Color mismatch,3795.5,Completed
R6732384,O4131793,P323576,2024-07-14,Color mismatch,985.65,Pending
R2936858,O2982273,P512043,2024-11-03,Not as described,2957.75,Completed
R9146593,O4756677,P290272,2024-02-05,Size issue,4124.45,Completed
R4541860,O1288893,P333542,2024-06-27,Quality issue,1217.52,Completed
R3283241,O9179864,P229587,2024-02-21,Late delivery,2194.37,Pending
R9194986,O3741931,P856349,2025-01-01,Damaged item,1341.87,Pending
R2058796,O1904321,P620513,2024-07-24,Damaged item,991.85,Pending
R2608162,O7391088,P239590,2024-10-08,Size issue,3785.16,Completed
R3940763,O5841742,P625945,2024-10-10,Size issue,1621.22,Pending
R7050189,O3884123,P085820,2024-11-27,Size issue,2009.05,Pending
R2800260,O4522489,P525990,2024-12-28,Late delivery,1164.72,Pending
R4192362,O9647949,P837922,2024-06-04,Size issue,730.18,Completed
R8273891,O1516881,P703809,2024-08-24,Quality issue,1746.82,Pending
R1582925,O5791832,P967409,2024-07-05,Quality issue,1846.82,Completed
R5550911,O9580354,P687184,2024-10-24,Not as described,2597.97,Completed
R3867345,O1359734,P219902,2024-01-16,Late delivery,1463.31,Pending
R9544175,O3768063,P385031,2024-06-26,Late delivery,1027.28,Pending
R4963349,O8170908,P555337,2025-02-13,Color mismatch,349.42,Completed
R8832159,O3893941,P220890,2024-07-24,Not as described,1966.52,Pending
R4088241,O6801736,P716929,2024-08-05,Color mismatch,3531.99,Completed
R3468675,O1255953,P216738,2024-06-12,Damaged item,1516.77,Completed
R6410354,O6138169,P668088,2024-10-15,Late delivery,3561.5,Pending
R9011155,O1493641,P664328,2024-11-09,Damaged item,1978.48,Pending
R6151880,O6037058,P182298,2024-07-06,Late delivery,1401.0,Completed
R2985512,O3350368,P705377,2024-07-26,Not as described,1062.71,Completed
R2917534,O8649579,P435144,2024-11-12,Damaged item,3406.26,Pending
R8558165,O3345760,P485153,2024-01-23,Size issue,2947.18,Pending
R1619693,O9979828,P341621,2024-11-07,Size issue,861.29,Completed
R8682348,O4788006,P173593,2024-06-20,Quality issue,1252.64,Completed
R2485138,O7494000,P426438,2024-09-17,Color mismatch,373.15,Pending
R8712511,O1613304,P919100,2024-07-17,Size issue,2485.13,Completed
R1113795,O1336817,P340337,2024-06-30,Not as described,720.22,Completed
R7593859,O7608755,P142601,2024-11-05,Not as described,1503.39,Pending
R7590560,O8436375,P993680,2024-12-22,Not as described,1180.95,Completed
R3426690,O6201752,P527536,2024-03-25,Late delivery,3071.28,Pending
R2329758,O9541205,P465672,2024-11-07,Damaged item,1079.39,Pending
R1999837,O2728219,P479546,2024-08-05,Size issue,1811.53,Pending
R1629338,O1749255,P881683,2025-01-03,Quality issue,485.34,Completed
R3263855,O7151349,P631950,2024-09-17,Late delivery,2976.34,Completed
R2994498,O1295122,P146220,2024-05-19,Size issue,1780.12,Completed
R3976826,O9939834,P640877,2024-07-31,Quality issue,2161.88,Completed
R4503104,O3597473,P581021,2024-02-19,Not as described,1525.19,Pending
R8809276,O9327262,P555133,2024-05-28,Damaged item,2837.85,Completed
R8001454,O8296637,P027421,2024-03-12,Not as described,461.85,Completed
R1610382,O9229920,P199751,2024-09-10,Late delivery,2822.65,Completed
R6542305,O1809298,P615471,2024-05-01,Size issue,1275.79,Pending
R4721847,O2868861,P587590,2024-03-15,Size issue,3387.9,Completed
R1327462,O7497378,P694591,2024-11-30,Damaged item,981.19,Pending
R8013477,O9242605,P105111,2024-01-25,Late delivery,2931.0,Pending
R8280470,O7108668,P451519,2024-03-27,Quality issue,3293.05,Completed
R6373006,O5779217,P228302,2024-09-19,Not as described,720.52,Completed
R4957194,O1690907,P297203,2024-04-02,Late delivery,930.62,Completed
R7680595,O5916027,P185875,2024-09-12,Quality issue,1532.14,Pending
R2661500,O6695964,P270270,2024-07-04,Quality issue,3580.99,Pending
R5821943,O4927735,P038622,2024-03-19,Size issue,6040.32,Completed
R6023959,O3107256,P879458,2024-11-25,Quality issue,2050.63,Pending
R4624702,O8931597,P753357,2024-03-09,Size issue,2554.76,Completed
R7204874,O7289513,P165864,2024-06-29,Color mismatch,3668.6,Pending
R1349410,O4840564,P740508,2024-07-17,Size issue,990.48,Pending
R9834947,O3582380,P148576,2024-06-08,Quality issue,1026.87,Completed
R1958581,O3011517,P004689,2024-11-25,Color mismatch,2803.98,Completed
R3397982,O5325349,P824747,2024-02-09,Size issue,331.63,Pending
R6309718,O9383773,P499338,2025-01-11,Size issue,4195.43,Pending
R1545909,O8796700,P971007,2024-09-20,Damaged item,2191.57,Completed
R9666587,O5377067,P975969,2024-10-01,Quality issue,1084.62,Completed
R7319559,O3500522,P842429,2025-01-29,Color mismatch,2944.17,Completed
R7705778,O8988902,P064471,2024-04-05,Not as described,3076.91,Pending
R2158993,O4306541,P454762,2024-09-27,Not as described,4099.27,Completed
R9739800,O7860231,P126592,2024-10-21,Damaged item,1872.95,Completed
R9849711,O2740232,P379315,2024-11-06,Not as described,3053.17,Completed
R6322160,O3944006,P518471,2024-11-24,Not as described,2977.9,Pending
R8071627,O1702731,P930692,2024-09-13,Late delivery,379.73,Completed
R9493901,O2545013,P310934,2024-11-19,Size issue,5702.73,Completed
R4276194,O5488213,P755419,2024-01-28,Damaged item,953.61,Pending
R8775463,O7048660,P798949,2024-09-28,Color mismatch,400.29,Completed
R6578403,O4707349,P601677,2024-08-13,Late delivery,1739.12,Completed
R5744251,O3248113,P874934,2024-02-09,Size issue,753.33,Completed
R6736292,O4773886,P601070,2024-04-23,Damaged item,1197.63,Pending
R7701272,O4390936,P301743,2024-09-05,Color mismatch,872.45,Completed
R3117742,O9999183,P479328,2024-04-08,Color mismatch,2671.69,Completed
R8180708,O9704929,P930020,2025-01-09,Late delivery,1168.36,Completed
R4720098,O6106158,P290796,2024-10-07,Size issue,2257.11,Pending
R4689268,O8759308,P359624,2024-04-15,Color mismatch,6296.96,Pending
R4454290,O3646778,P187778,2024-09-24,Late delivery,1258.46,Pending
R5130245,O5492117,P444876,2024-06-06,Color mismatch,250.03,Pending
R9431446,O8189317,P374914,2024-01-31,Size issue,2289.77,Pending
R4330830,O3416017,P459418,2024-12-03,Late delivery,4113.84,Completed
R4394673,O6002301,P803341,2024-02-15,Color mismatch,871.19,Completed
R5592397,O2566500,P078523,2024-07-11,Damaged item,1650.79,Pending
R9850666,O5695182,P487827,2024-10-08,Late delivery,1937.63,Pending
R8028059,O3111629,P226497,2024-07-29,Late delivery,994.16,Pending
R4493111,O8037134,P006698,2024-05-29,Quality issue,632.1,Pending
R2905743,O6144465,P298746,2024-11-24,Damaged item,2611.91,Completed
R8614310,O8212552,P259204,2024-09-10,Color mismatch,778.98,Pending
R2715186,O5908954,P364044,2024-02-28,Not as described,324.87,Pending
R5765540,O9547775,P136978,2024-07-13,Size issue,630.79,Pending
R2324016,O8722435,P969023,2024-05-22,Damaged item,1920.37,Completed
R9859435,O3322934,P686904,2024-07-07,Color mismatch,4831.03,Completed
R5993768,O9139321,P561065,2024-04-24,Not as described,1659.04,Pending
R9470106,O6425804,P495061,2025-01-11,Size issue,2767.9,Completed
R3463385,O5751215,P037127,2024-04-28,Size issue,2602.96,Pending
R6431115,O8365732,P947112,2024-11-05,Color mismatch,906.9,Completed
R1293658,O5604595,P336038,2024-10-27,Quality issue,587.57,Pending
R8140263,O7628299,P491605,2025-02-02,Late delivery,1696.74,Completed
R5100006,O9706803,P004193,2024-12-03,Quality issue,978.64,Completed
R2233107,O7325669,P147887,2025-02-08,Quality issue,3165.82,Pending
R2029404,O3229663,P986853,2024-11-07,Late delivery,1293.81,Pending
R7311576,O5345075,P397448,2024-11-17,Size issue,394.02,Completed
R5091864,O1657143,P301402,2024-04-25,Color mismatch,233.72,Completed
R2399129,O7134958,P777219,2024-11-11,Not as described,1622.54,Pending
R8588030,O8496804,P854925,2024-07-31,Late delivery,2342.19,Pending
R6719082,O5659287,P170164,2024-03-09,Quality issue,1106.99,Completed
R5181875,O2481421,P968139,2024-06-03,Quality issue,1306.99,Pending
R5306022,O3972452,P768441,2024-11-08,Quality issue,658.19,Completed
R4304312,O7808120,P154059,2024-08-04,Damaged item,583.28,Pending
R9994464,O5434118,P347343,2024-12-09,Late delivery,4227.99,Pending
R3577830,O3674908,P634038,2024-03-17,Quality issue,2074.59,Completed
R4508043,O3611450,P047619,2024-05-07,Color mismatch,2166.42,Completed
R4775033,O6210509,P644404,2024-09-01,Quality issue,629.56,Pending
R4064629,O1462627,P707608,2024-05-25,Size issue,454.05,Completed
R3012876,O7856314,P491836,2024-04-27,Color mismatch,2593.19,Pending
R1471721,O1124437,P983624,2024-10-08,Not as described,1564.55,Pending
R3242144,O7070259,P422596,2024-11-11,Color mismatch,339.5,Completed
R3151707,O4406092,P354281,2024-06-03,Late delivery,1956.19,Pending
R7511383,O3794742,P636244,2024-06-25,Not as described,2479.83,Pending
R6215282,O1271043,P645265,2025-02-13,Quality issue,2290.57,Pending
R1410323,O2689922,P964980,2024-11-16,Late delivery,1053.76,Pending
R6306171,O6060664,P966116,2024-04-09,Not as described,229.39,Pending
R1574964,O2823954,P525208,2024-10-31,Late delivery,4331.95,Completed
R1922979,O7183615,P960918,2024-04-16,Damaged item,1067.26,Pending
R6374090,O4291565,P937116,2024-04-16,Damaged item,1819.24,Pending
R4215137,O6517847,P843272,2024-11-24,Color mismatch,1218.83,Pending
R6060784,O9185903,P800109,2024-01-31,Damaged item,179.31,Pending
R3496134,O5915481,P920689,2025-01-12,Late delivery,1954.49,Pending
R5368939,O2523254,P263052,2025-01-14,Damaged item,1953.71,Pending
R8361084,O5361784,P307029,2024-12-02,Quality issue,2362.35,Completed
R2634989,O8233062,P879412,2024-07-13,Color mismatch,870.93,Completed
R4755664,O2900225,P126233,2025-02-03,Quality issue,837.74,Pending
R7108733,O1539299,P318935,2025-01-14,Damaged item,1581.67,Pending
R1306611,O5489161,P490904,2025-02-04,Not as described,1003.33,Pending
R2643901,O5828360,P008422,2024-05-22,Not as described,1516.89,Completed
R6927535,O2422184,P713050,2024-04-28,Damaged item,1025.01,Pending
R2524468,O4732252,P169083,2024-08-11,Damaged item,1991.69,Pending
R6364116,O4992505,P357857,2024-02-11,Size issue,942.77,Pending
R9506631,O6231404,P130146,2024-11-21,Damaged item,4232.12,Completed
R3679769,O3485032,P065971,2024-05-04,Not as described,216.69,Pending
R9492746,O5722585,P467112,2024-08-04,Late delivery,1092.01,Pending
R7434262,O8915055,P374619,2025-01-29,Color mismatch,880.49,Completed
