product_id,product_name,brand,category,sub_category,gender,mrp,discount_pct,selling_price
P025970,Product_8074,Brand_20,Pet Supplies,Grooming & Care,Female,499,5,474.05
P874391,Product_2813,Brand_45,Clothing,Kids' Clothing,Female,699,40,419.4
P041394,Product_5016,Brand_5,Footwear,Men's Footwear,Male,1499,15,1274.15
P645997,Product_5591,Brand_50,Clothing,Men's Clothing,Male,1999,20,1599.2
P162524,Product_8262,Brand_24,Clothing,Kids' Clothing,Girl Kid,999,15,849.15
P309055,Product_6984,Brand_13,Footwear,Women's Footwear,Female,1499,25,1124.25
P351889,Product_7530,Brand_12,Footwear,Women's Footwear,Unisex,699,50,349.5
P175584,Product_2678,Brand_24,Clothing,Women's Clothing,Male,1299,30,909.3
P159663,Product_8845,Brand_32,Footwear,Women's Footwear,Male,699,25,524.25
P138960,Product_2881,Brand_36,Pet Supplies,Grooming & Care,Female,699,20,559.2
P273901,Product_5628,Brand_44,Clothing,Kids' Clothing,Male,2499,30,1749.3
P833221,Product_7504,Brand_40,Pet Supplies,Grooming & Care,Unisex,499,40,299.4
P972422,Product_5476,Brand_30,Pet Supplies,Grooming & Care,Boy Kid,1499,20,1199.2
P125403,Product_9959,Brand_29,Footwear,Men's Footwear,Boy Kid,2499,15,2124.15
P830105,Product_8253,Brand_5,Footwear,Men's Footwear,Boy Kid,999,5,949.05
P323658,Product_8817,Brand_30,Clothing,Kids' Clothing,Male,999,25,749.25
P090473,Product_7678,Brand_27,Footwear,Women's Footwear,Unisex,1299,30,909.3
P454100,Product_4807,Brand_30,Clothing,Men's Clothing,Girl Kid,999,50,499.5
P215273,Product_8560,Brand_7,Clothing,Women's Clothing,Unisex,699,30,489.3
P056632,Product_6693,Brand_2,Footwear,Women's Footwear,Unisex,499,50,249.5
P875477,Product_5139,Brand_24,Pet Supplies,Grooming & Care,Girl Kid,1499,25,1124.25
P769231,Product_7364,Brand_24,Footwear,Men's Footwear,Boy Kid,499,10,449.1
P345418,Product_9710,Brand_46,Pet Supplies,Grooming & Care,Boy Kid,2499,10,2249.1
P500170,Product_8076,Brand_2,Footwear,Women's Footwear,Unisex,699,15,594.15
P713046,Product_3416,Brand_3,Clothing,Kids' Clothing,Boy Kid,1299,10,1169.1
P229723,Product_6954,Brand_49,Clothing,Women's Clothing,Boy Kid,1999,15,1699.15
P658085,Product_8332,Brand_30,Clothing,Men's Clothing,Unisex,1299,5,1234.05
P173181,Product_7495,Brand_21,Clothing,Kids' Clothing,Male,499,20,399.2
P675095,Product_1090,Brand_26,Footwear,Men's Footwear,Female,1299,5,1234.05
P825048,Product_9368,Brand_48,Clothing,Men's Clothing,Unisex,699,25,524.25
P694508,Product_5165,Brand_13,Pet Supplies,Grooming & Care,Male,1299,5,1234.05
P679157,Product_9107,Brand_22,Clothing,Men's Clothing,Unisex,499,10,449.1
P758688,Product_4278,Brand_41,Furniture,Living Room Furniture,Girl Kid,499,15,424.15
P676257,Product_1217,Brand_31,Clothing,Kids' Clothing,Unisex,499,50,249.5
P273071,Product_8673,Brand_33,Clothing,Women's Clothing,Female,499,50,249.5
P270674,Product_7698,Brand_33,Clothing,Women's Clothing,Boy Kid,1999,20,1599.2
P346816,Product_4140,Brand_50,Pet Supplies,Grooming & Care,Boy Kid,999,25,749.25
P292331,Product_6523,Brand_32,Footwear,Men's Footwear,Boy Kid,699,40,419.4
P624894,Product_8673,Brand_33,Footwear,Men's Footwear,Male,999,20,799.2
P937116,Product_3020,Brand_42,Pet Supplies,Grooming & Care,Unisex,1999,50,999.5
P386963,Product_6976,Brand_23,Footwear,Women's Footwear,Boy Kid,1499,30,1049.3
P588545,Product_9646,Brand_5,Furniture,Living Room Furniture,Female,1999,5,1899.05
P058854,Product_3425,Brand_15,Footwear,Men's Footwear,Male,1299,25,974.25
P068241,Product_6763,Brand_1,Clothing,Kids' Clothing,Female,499,25,374.25
P997916,Product_9527,Brand_32,Footwear,Women's Footwear,Boy Kid,699,25,524.25
P065428,Product_6458,Brand_25,Pet Supplies,Grooming & Care,Unisex,2499,25,1874.25
P525990,Product_3346,Brand_41,Clothing,Women's Clothing,Male,1999,15,1699.15
P304468,Product_1904,Brand_43,Pet Supplies,Grooming & Care,Female,2499,50,1249.5
P761152,Product_5807,Brand_1,Clothing,Women's Clothing,Male,1299,25,974.25
P107552,Product_2572,Brand_18,Pet Supplies,Grooming & Care,Male,999,20,799.2
P700312,Product_9873,Brand_16,Footwear,Men's Footwear,Girl Kid,1299,50,649.5
P277376,Product_8599,Brand_17,Clothing,Men's Clothing,Unisex,1499,10,1349.1
P806175,Product_3770,Brand_39,Footwear,Women's Footwear,Girl Kid,499,40,299.4
P622405,Product_2286,Brand_11,Clothing,Men's Clothing,Girl Kid,1999,25,1499.25
P185954,Product_1088,Brand_12,Footwear,Women's Footwear,Female,1999,10,1799.1
P227289,Product_6527,Brand_37,Footwear,Women's Footwear,Female,2499,15,2124.15
P043746,Product_2863,Brand_24,Footwear,Women's Footwear,Male,999,20,799.2
P237333,Product_3331,Brand_47,Footwear,Women's Footwear,Female,2499,30,1749.3
P066128,Product_7775,Brand_25,Footwear,Women's Footwear,Male,499,50,249.5
P979986,Product_2184,Brand_40,Footwear,Women's Footwear,Unisex,999,25,749.25
P537289,Product_4257,Brand_11,Clothing,Kids' Clothing,Male,499,15,424.15
P129200,Product_6015,Brand_37,Footwear,Women's Footwear,Boy Kid,1299,10,1169.1
P999575,Product_7076,Brand_47,Clothing,Women's Clothing,Female,999,10,899.1
P296854,Product_1581,Brand_32,Clothing,Men's Clothing,Boy Kid,499,15,424.15
P871400,Product_5740,Brand_42,Clothing,Kids' Clothing,Male,1299,10,1169.1
P796535,Product_4315,Brand_38,Furniture,Living Room Furniture,Unisex,699,10,629.1
P112023,Product_4490,Brand_16,Footwear,Men's Footwear,Boy Kid,699,40,419.4
P786880,Product_8373,Brand_9,Furniture,Living Room Furniture,Girl Kid,999,25,749.25
P258579,Product_5246,Brand_1,Pet Supplies,Grooming & Care,Girl Kid,2499,15,2124.15
P137120,Product_9157,Brand_4,Footwear,Men's Footwear,Unisex,699,40,419.4
P910338,Product_7557,Brand_47,Clothing,Kids' Clothing,Girl Kid,499,5,474.05
P151977,Product_5900,Brand_16,Clothing,Women's Clothing,Female,499,30,349.3
P275737,Product_9446,Brand_28,Clothing,Kids' Clothing,Male,1499,20,1199.2
P811918,Product_5746,Brand_50,Furniture,Living Room Furniture,Male,1499,10,1349.1
P388651,Product_4534,Brand_20,Footwear,Men's Footwear,Unisex,499,15,424.15
P427338,Product_6450,Brand_47,Footwear,Women's Footwear,Girl Kid,1999,30,1399.3
P196111,Product_5822,Brand_30,Footwear,Men's Footwear,Girl Kid,499,25,374.25
P320638,Product_7564,Brand_1,Footwear,Women's Footwear,Boy Kid,1999,10,1799.1
P539866,Product_7638,Brand_31,Footwear,Women's Footwear,Girl Kid,499,5,474.05
P221535,Product_8667,Brand_28,Clothing,Women's Clothing,Girl Kid,499,5,474.05
P673859,Product_8750,Brand_17,Clothing,Kids' Clothing,Unisex,1499,30,1049.3
P967961,Product_5903,Brand_35,Clothing,Women's Clothing,Boy Kid,499,5,474.05
P275297,Product_5437,Brand_11,Clothing,Men's Clothing,Male,2499,30,1749.3
P777767,Product_4795,Brand_27,Clothing,Men's Clothing,Boy Kid,699,30,489.3
P256710,Product_2125,Brand_2,Clothing,Kids' Clothing,Boy Kid,1499,50,749.5
P834241,Product_5790,Brand_8,Pet Supplies,Grooming & Care,Girl Kid,2499,20,1999.2
P722744,Product_3892,Brand_23,Clothing,Kids' Clothing,Girl Kid,999,40,599.4
P168290,Product_7908,Brand_38,Footwear,Men's Footwear,Unisex,699,30,489.3
P388571,Product_5675,Brand_25,Clothing,Women's Clothing,Unisex,1499,50,749.5
P288832,Product_1594,Brand_36,Footwear,Men's Footwear,Girl Kid,699,10,629.1
P473843,Product_6743,Brand_24,Pet Supplies,Grooming & Care,Boy Kid,1499,10,1349.1
P168994,Product_8314,Brand_46,Clothing,Women's Clothing,Boy Kid,499,30,349.3
P121867,Product_8790,Brand_45,Footwear,Women's Footwear,Boy Kid,499,25,374.25
P483145,Product_5767,Brand_27,Clothing,Kids' Clothing,Girl Kid,699,30,489.3
P097799,Product_5734,Brand_41,Clothing,Women's Clothing,Unisex,2499,5,2374.05
P759151,Product_4010,Brand_46,Footwear,Women's Footwear,Female,1499,10,1349.1
P686998,Product_4452,Brand_2,Clothing,Kids' Clothing,Female,999,40,599.4
P476849,Product_7934,Brand_41,Clothing,Women's Clothing,Female,1499,30,1049.3
P218915,Product_9764,Brand_12,Footwear,Women's Footwear,Female,1499,40,899.4
P585834,Product_5710,Brand_8,Footwear,Men's Footwear,Boy Kid,1299,40,779.4
P843610,Product_3352,Brand_42,Footwear,Women's Footwear,Boy Kid,1499,15,1274.15
P248434,Product_7156,Brand_20,Clothing,Men's Clothing,Female,999,10,899.1
P972859,Product_4050,Brand_10,Clothing,Women's Clothing,Female,2499,50,1249.5
P447522,Product_5993,Brand_37,Footwear,Men's Footwear,Boy Kid,699,20,559.2
P400367,Product_5629,Brand_29,Furniture,Living Room Furniture,Boy Kid,1499,5,1424.05
P470498,Product_5481,Brand_38,Footwear,Men's Footwear,Girl Kid,1999,50,999.5
P977906,Product_9233,Brand_46,Pet Supplies,Grooming & Care,Unisex,499,10,449.1
P414903,Product_4534,Brand_27,Footwear,Women's Footwear,Girl Kid,2499,25,1874.25
P949924,Product_5932,Brand_5,Pet Supplies,Grooming & Care,Male,1999,30,1399.3
P179666,Product_7909,Brand_10,Clothing,Men's Clothing,Unisex,2499,15,2124.15
P075275,Product_6133,Brand_24,Pet Supplies,Grooming & Care,Boy Kid,999,25,749.25
P018369,Product_5526,Brand_29,Furniture,Living Room Furniture,Girl Kid,1299,25,974.25
P656377,Product_9869,Brand_2,Pet Supplies,Grooming & Care,Female,1499,40,899.4
P795072,Product_8818,Brand_7,Furniture,Living Room Furniture,Male,1299,15,1104.15
P734213,Product_3511,Brand_1,Clothing,Men's Clothing,Unisex,1999,40,1199.4
P041580,Product_9529,Brand_17,Clothing,Kids' Clothing,Male,2499,30,1749.3
P163036,Product_6764,Brand_9,Pet Supplies,Grooming & Care,Male,1499,40,899.4
P290259,Product_8536,Brand_14,Clothing,Women's Clothing,Boy Kid,1499,10,1349.1
P659173,Product_7042,Brand_23,Pet Supplies,Grooming & Care,Male,499,15,424.15
P851183,Product_3163,Brand_47,Pet Supplies,Grooming & Care,Girl Kid,499,15,424.15
P722553,Product_6029,Brand_3,Furniture,Living Room Furniture,Boy Kid,1299,30,909.3
P005673,Product_5105,Brand_3,Footwear,Men's Footwear,Boy Kid,999,20,799.2
P380908,Product_7797,Brand_48,Pet Supplies,Grooming & Care,Female,699,5,664.05
P116373,Product_4861,Brand_17,Clothing,Women's Clothing,Unisex,1499,50,749.5
P777112,Product_9309,Brand_32,Clothing,Men's Clothing,Male,1999,5,1899.05
P275561,Product_5373,Brand_36,Furniture,Living Room Furniture,Male,2499,40,1499.4
P188777,Product_3616,Brand_29,Clothing,Women's Clothing,Boy Kid,2499,40,1499.4
P711359,Product_9539,Brand_50,Pet Supplies,Grooming & Care,Unisex,2499,15,2124.15
P335032,Product_2509,Brand_14,Clothing,Men's Clothing,Boy Kid,1499,20,1199.2
P372189,Product_6754,Brand_10,Pet Supplies,Grooming & Care,Boy Kid,999,15,849.15
P314121,Product_2660,Brand_9,Clothing,Kids' Clothing,Female,499,50,249.5
P625563,Product_2930,Brand_10,Footwear,Men's Footwear,Boy Kid,2499,15,2124.15
P249892,Product_1019,Brand_15,Pet Supplies,Grooming & Care,Unisex,2499,50,1249.5
P392875,Product_7443,Brand_27,Clothing,Men's Clothing,Unisex,2499,10,2249.1
P973244,Product_5366,Brand_30,Footwear,Men's Footwear,Boy Kid,1299,30,909.3
P050181,Product_2490,Brand_42,Pet Supplies,Grooming & Care,Unisex,999,20,799.2
P274066,Product_5300,Brand_17,Clothing,Kids' Clothing,Boy Kid,999,25,749.25
P356484,Product_1000,Brand_11,Clothing,Kids' Clothing,Female,499,15,424.15
P208122,Product_6453,Brand_9,Clothing,Men's Clothing,Female,699,40,419.4
P976006,Product_7941,Brand_34,Furniture,Living Room Furniture,Boy Kid,1499,30,1049.3
P390457,Product_6830,Brand_19,Footwear,Men's Footwear,Girl Kid,999,15,849.15
P018540,Product_6072,Brand_28,Clothing,Kids' Clothing,Unisex,1299,25,974.25
P539405,Product_9630,Brand_24,Clothing,Women's Clothing,Girl Kid,999,30,699.3
P340031,Product_7803,Brand_28,Clothing,Men's Clothing,Boy Kid,1999,15,1699.15
P664802,Product_8372,Brand_33,Pet Supplies,Grooming & Care,Boy Kid,1499,10,1349.1
P628191,Product_3289,Brand_16,Furniture,Living Room Furniture,Girl Kid,699,15,594.15
P999482,Product_3286,Brand_14,Footwear,Men's Footwear,Male,499,50,249.5
P583103,Product_5014,Brand_17,Clothing,Men's Clothing,Boy Kid,699,5,664.05
P896773,Product_8306,Brand_7,Clothing,Women's Clothing,Girl Kid,2499,40,1499.4
P166096,Product_6395,Brand_15,Footwear,Men's Footwear,Boy Kid,499,10,449.1
P056085,Product_4407,Brand_38,Clothing,Women's Clothing,Female,499,50,249.5
P487164,Product_9325,Brand_33,Furniture,Living Room Furniture,Female,999,50,499.5
P393551,Product_8579,Brand_31,Clothing,Women's Clothing,Unisex,699,10,629.1
P823803,Product_7993,Brand_21,Footwear,Women's Footwear,Male,2499,30,1749.3
P363188,Product_5934,Brand_10,Footwear,Women's Footwear,Female,1499,20,1199.2
P679102,Product_4298,Brand_41,Clothing,Kids' Clothing,Female,699,15,594.15
P896238,Product_1974,Brand_1,Pet Supplies,Grooming & Care,Male,699,40,419.4
P113312,Product_9642,Brand_10,Footwear,Men's Footwear,Girl Kid,1999,10,1799.1
P012844,Product_6046,Brand_24,Clothing,Men's Clothing,Girl Kid,2499,10,2249.1
P521388,Product_9321,Brand_46,Pet Supplies,Grooming & Care,Unisex,499,20,399.2
P700261,Product_3835,Brand_48,Pet Supplies,Grooming & Care,Unisex,1999,50,999.5
P594381,Product_1156,Brand_42,Clothing,Men's Clothing,Female,1299,40,779.4
P687446,Product_6703,Brand_40,Footwear,Men's Footwear,Girl Kid,699,25,524.25
P934418,Product_1553,Brand_10,Pet Supplies,Grooming & Care,Boy Kid,1299,25,974.25
P276909,Product_2326,Brand_1,Clothing,Men's Clothing,Unisex,699,5,664.05
P154250,Product_9198,Brand_21,Furniture,Living Room Furniture,Male,1499,40,899.4
P173113,Product_2353,Brand_1,Clothing,Women's Clothing,Unisex,1299,40,779.4
P451685,Product_1496,Brand_24,Clothing,Women's Clothing,Male,1999,25,1499.25
P718347,Product_4852,Brand_19,Clothing,Women's Clothing,Male,499,15,424.15
P480387,Product_1305,Brand_30,Clothing,Men's Clothing,Female,499,30,349.3
P788523,Product_5446,Brand_29,Furniture,Living Room Furniture,Boy Kid,1999,50,999.5
P640772,Product_1517,Brand_33,Pet Supplies,Grooming & Care,Boy Kid,699,20,559.2
P305243,Product_1983,Brand_13,Furniture,Living Room Furniture,Boy Kid,1299,20,1039.2
P424204,Product_1912,Brand_37,Clothing,Women's Clothing,Boy Kid,1299,5,1234.05
P691788,Product_1761,Brand_19,Clothing,Kids' Clothing,Girl Kid,699,30,489.3
P804114,Product_5863,Brand_20,Clothing,Women's Clothing,Female,499,15,424.15
P351892,Product_9333,Brand_49,Furniture,Living Room Furniture,Female,1299,25,974.25
P672867,Product_5272,Brand_46,Footwear,Men's Footwear,Female,499,20,399.2
P188908,Product_6848,Brand_23,Clothing,Women's Clothing,Boy Kid,2499,15,2124.15
P785514,Product_1011,Brand_23,Furniture,Living Room Furniture,Boy Kid,1999,30,1399.3
P673578,Product_9505,Brand_1,Clothing,Kids' Clothing,Girl Kid,1299,15,1104.15
P666855,Product_6712,Brand_26,Footwear,Women's Footwear,Girl Kid,699,25,524.25
P487062,Product_5836,Brand_28,Pet Supplies,Grooming & Care,Girl Kid,999,15,849.15
P595770,Product_5735,Brand_26,Footwear,Men's Footwear,Unisex,499,15,424.15
P153202,Product_5793,Brand_31,Pet Supplies,Grooming & Care,Boy Kid,999,20,799.2
P859665,Product_5558,Brand_39,Footwear,Men's Footwear,Girl Kid,699,15,594.15
P421660,Product_1125,Brand_20,Furniture,Living Room Furniture,Female,1999,30,1399.3
P612967,Product_4678,Brand_17,Clothing,Women's Clothing,Unisex,699,10,629.1
P427430,Product_8590,Brand_16,Clothing,Women's Clothing,Unisex,1999,10,1799.1
P640111,Product_5989,Brand_29,Footwear,Women's Footwear,Unisex,1299,40,779.4
P751984,Product_7888,Brand_33,Footwear,Women's Footwear,Male,1999,5,1899.05
P686904,Product_9799,Brand_8,Furniture,Living Room Furniture,Boy Kid,2499,20,1999.2
P334607,Product_4739,Brand_10,Clothing,Kids' Clothing,Boy Kid,1499,25,1124.25
P701173,Product_2526,Brand_11,Footwear,Women's Footwear,Female,499,25,374.25
P875025,Product_7553,Brand_3,Footwear,Men's Footwear,Unisex,999,5,949.05
P899267,Product_1175,Brand_31,Clothing,Kids' Clothing,Boy Kid,999,50,499.5
P356131,Product_7076,Brand_23,Clothing,Kids' Clothing,Female,999,20,799.2
P918551,Product_5254,Brand_48,Clothing,Men's Clothing,Boy Kid,1299,10,1169.1
P127618,Product_5198,Brand_46,Pet Supplies,Grooming & Care,Boy Kid,699,15,594.15
P420504,Product_1700,Brand_20,Clothing,Kids' Clothing,Unisex,2499,20,1999.2
P155192,Product_6071,Brand_36,Clothing,Women's Clothing,Unisex,499,20,399.2
P104620,Product_4070,Brand_41,Pet Supplies,Grooming & Care,Unisex,499,50,249.5
P627351,Product_7969,Brand_44,Pet Supplies,Grooming & Care,Unisex,699,5,664.05
P263673,Product_9579,Brand_45,Footwear,Women's Footwear,Female,999,5,949.05
P042631,Product_4731,Brand_35,Furniture,Living Room Furniture,Unisex,2499,30,1749.3
P803469,Product_3539,Brand_35,Footwear,Men's Footwear,Girl Kid,1999,25,1499.25
P148619,Product_9234,Brand_14,Clothing,Kids' Clothing,Female,2499,5,2374.05
P293094,Product_2795,Brand_46,Footwear,Women's Footwear,Unisex,999,40,599.4
P373794,Product_1141,Brand_11,Furniture,Living Room Furniture,Female,499,50,249.5
P046472,Product_2367,Brand_47,Furniture,Living Room Furniture,Female,1999,50,999.5
P007917,Product_6758,Brand_9,Pet Supplies,Grooming & Care,Female,499,25,374.25
P021322,Product_1742,Brand_25,Clothing,Women's Clothing,Female,499,50,249.5
P995348,Product_5877,Brand_20,Footwear,Women's Footwear,Female,699,30,489.3
P158146,Product_3822,Brand_9,Clothing,Men's Clothing,Boy Kid,2499,15,2124.15
P662359,Product_6005,Brand_25,Clothing,Men's Clothing,Male,1499,5,1424.05
P747663,Product_8442,Brand_41,Footwear,Women's Footwear,Boy Kid,1299,20,1039.2
P172584,Product_5886,Brand_50,Clothing,Kids' Clothing,Girl Kid,999,10,899.1
P864430,Product_1543,Brand_38,Furniture,Living Room Furniture,Male,2499,15,2124.15
P594751,Product_1339,Brand_46,Clothing,Men's Clothing,Boy Kid,499,10,449.1
P085924,Product_7622,Brand_4,Clothing,Men's Clothing,Girl Kid,999,15,849.15
P764386,Product_8945,Brand_41,Clothing,Men's Clothing,Boy Kid,2499,25,1874.25
P782139,Product_5880,Brand_14,Furniture,Living Room Furniture,Girl Kid,1299,5,1234.05
P146497,Product_5165,Brand_37,Footwear,Women's Footwear,Unisex,1999,50,999.5
P055300,Product_5095,Brand_34,Clothing,Men's Clothing,Girl Kid,1499,50,749.5
P767897,Product_8983,Brand_19,Footwear,Men's Footwear,Boy Kid,2499,15,2124.15
P199176,Product_4098,Brand_6,Pet Supplies,Grooming & Care,Male,1299,15,1104.15
P139876,Product_1011,Brand_6,Footwear,Men's Footwear,Male,1999,40,1199.4
P013095,Product_2635,Brand_8,Clothing,Kids' Clothing,Female,1499,5,1424.05
P263790,Product_9013,Brand_36,Clothing,Kids' Clothing,Boy Kid,1499,50,749.5
P078960,Product_2115,Brand_4,Footwear,Women's Footwear,Female,1999,25,1499.25
P989609,Product_7724,Brand_17,Furniture,Living Room Furniture,Female,2499,25,1874.25
P290549,Product_4479,Brand_25,Footwear,Men's Footwear,Male,699,15,594.15
P995008,Product_2971,Brand_26,Clothing,Men's Clothing,Male,2499,10,2249.1
P862068,Product_7355,Brand_47,Furniture,Living Room Furniture,Unisex,2499,50,1249.5
P213000,Product_1393,Brand_44,Furniture,Living Room Furniture,Girl Kid,1999,25,1499.25
P981223,Product_4165,Brand_32,Pet Supplies,Grooming & Care,Unisex,699,10,629.1
P637232,Product_2159,Brand_7,Footwear,Men's Footwear,Female,499,10,449.1
P934558,Product_7317,Brand_36,Clothing,Kids' Clothing,Male,499,30,349.3
P014693,Product_4596,Brand_28,Clothing,Women's Clothing,Male,499,40,299.4
P466213,Product_3314,Brand_17,Furniture,Living Room Furniture,Girl Kid,1999,5,1899.05
P592742,Product_8438,Brand_6,Furniture,Living Room Furniture,Boy Kid,699,15,594.15
P819499,Product_4471,Brand_31,Furniture,Living Room Furniture,Female,1299,25,974.25
P029889,Product_2361,Brand_16,Footwear,Women's Footwear,Female,1499,10,1349.1
P911620,Product_8009,Brand_2,Pet Supplies,Grooming & Care,Boy Kid,1299,15,1104.15
P912372,Product_6842,Brand_7,Pet Supplies,Grooming & Care,Male,499,10,449.1
P752302,Product_4789,Brand_12,Pet Supplies,Grooming & Care,Boy Kid,1499,15,1274.15
P826954,Product_5766,Brand_48,Furniture,Living Room Furniture,Male,999,30,699.3
P237576,Product_1814,Brand_5,Clothing,Men's Clothing,Boy Kid,2499,30,1749.3
P930186,Product_7612,Brand_38,Clothing,Kids' Clothing,Girl Kid,2499,25,1874.25
P236293,Product_1518,Brand_50,Clothing,Women's Clothing,Boy Kid,1499,30,1049.3
P315207,Product_6555,Brand_8,Clothing,Women's Clothing,Unisex,699,15,594.15
P680910,Product_1192,Brand_20,Footwear,Men's Footwear,Male,2499,10,2249.1
P294609,Product_6050,Brand_33,Clothing,Men's Clothing,Male,2499,50,1249.5
P715901,Product_8517,Brand_35,Pet Supplies,Grooming & Care,Boy Kid,699,30,489.3
P940363,Product_9135,Brand_13,Clothing,Kids' Clothing,Unisex,999,5,949.05
P787355,Product_8337,Brand_27,Pet Supplies,Grooming & Care,Female,699,20,559.2
P574596,Product_3705,Brand_25,Footwear,Men's Footwear,Girl Kid,699,5,664.05
P249801,Product_3475,Brand_10,Furniture,Living Room Furniture,Female,2499,15,2124.15
P062284,Product_2291,Brand_36,Clothing,Men's Clothing,Unisex,699,10,629.1
P292907,Product_6015,Brand_27,Footwear,Women's Footwear,Unisex,499,10,449.1
